#,Date-Time (EDT),Temperature   (°C),Started,Button Down,Button Up,End of File
2359,06/11/2025 19:34:44,31.19,,,,
2360,06/11/2025 19:39:44,30.67,,,,
2361,06/11/2025 19:44:44,30.07,,,,
2362,06/11/2025 19:49:44,29.34,,,,
2363,06/11/2025 19:54:44,28.65,,,,
2364,06/11/2025 19:59:44,27.84,,,,
2365,06/11/2025 20:04:44,26.98,,,,
2366,06/11/2025 20:09:44,25.99,,,,
2367,06/11/2025 20:14:44,25.35,,,,
2368,06/11/2025 20:19:44,24.79,,,,
2369,06/11/2025 20:24:44,24.28,,,,
2370,06/11/2025 20:29:44,23.89,,,,
2371,06/11/2025 20:34:44,23.51,,,,
2372,06/11/2025 20:39:44,23.21,,,,
2373,06/11/2025 20:44:44,22.95,,,,
2374,06/11/2025 20:49:44,22.69,,,,
2375,06/11/2025 20:54:44,22.39,,,,
2376,06/11/2025 20:59:44,22.13,,,,
2377,06/11/2025 21:04:44,21.92,,,,
2378,06/11/2025 21:09:44,21.75,,,,
2379,06/11/2025 21:14:44,21.49,,,,
2380,06/11/2025 21:19:44,21.32,,,,
2381,06/11/2025 21:24:44,21.06,,,,
2382,06/11/2025 21:29:44,20.85,,,,
2383,06/11/2025 21:34:44,20.68,,,,
2384,06/11/2025 21:39:44,20.50,,,,
2385,06/11/2025 21:44:44,20.37,,,,
2386,06/11/2025 21:49:44,20.20,,,,
2387,06/11/2025 21:54:44,20.07,,,,
2388,06/11/2025 21:59:44,19.90,,,,
2389,06/11/2025 22:04:44,19.77,,,,
2390,06/11/2025 22:09:44,19.60,,,,
2391,06/11/2025 22:14:44,19.47,,,,
2392,06/11/2025 22:19:44,19.35,,,,
2393,06/11/2025 22:24:44,19.30,,,,
2394,06/11/2025 22:29:44,19.17,,,,
2395,06/11/2025 22:34:44,19.09,,,,
2396,06/11/2025 22:39:44,19.00,,,,
2397,06/11/2025 22:44:44,18.92,,,,
2398,06/11/2025 22:49:44,18.87,,,,
2399,06/11/2025 22:54:44,18.74,,,,
2400,06/11/2025 22:59:44,18.62,,,,
2401,06/11/2025 23:04:44,18.53,,,,
2402,06/11/2025 23:09:44,18.44,,,,
2403,06/11/2025 23:14:44,18.40,,,,
2404,06/11/2025 23:19:44,18.27,,,,
2405,06/11/2025 23:24:44,18.27,,,,
2406,06/11/2025 23:29:44,18.19,,,,
2407,06/11/2025 23:34:44,18.19,,,,
2408,06/11/2025 23:39:44,18.14,,,,
2409,06/11/2025 23:44:44,18.10,,,,
2410,06/11/2025 23:49:44,18.14,,,,
2411,06/11/2025 23:54:44,18.19,,,,
2412,06/11/2025 23:59:44,18.23,,,,
2413,06/12/2025 00:04:44,18.19,,,,
2414,06/12/2025 00:09:44,18.27,,,,
2415,06/12/2025 00:14:44,18.27,,,,
2416,06/12/2025 00:19:44,18.32,,,,
2417,06/12/2025 00:24:44,18.32,,,,
2418,06/12/2025 00:29:44,18.40,,,,
2419,06/12/2025 00:34:44,18.49,,,,
2420,06/12/2025 00:39:44,18.49,,,,
2421,06/12/2025 00:44:44,18.44,,,,
2422,06/12/2025 00:49:44,18.44,,,,
2423,06/12/2025 00:54:44,18.44,,,,
2424,06/12/2025 00:59:44,18.44,,,,
2425,06/12/2025 01:04:44,18.40,,,,
2426,06/12/2025 01:09:44,18.36,,,,
2427,06/12/2025 01:14:44,18.36,,,,
2428,06/12/2025 01:19:44,18.40,,,,
2429,06/12/2025 01:24:44,18.32,,,,
2430,06/12/2025 01:29:44,18.23,,,,
2431,06/12/2025 01:34:44,18.19,,,,
2432,06/12/2025 01:39:44,18.14,,,,
2433,06/12/2025 01:44:44,18.10,,,,
2434,06/12/2025 01:49:44,18.06,,,,
2435,06/12/2025 01:54:44,17.97,,,,
2436,06/12/2025 01:59:44,17.97,,,,
2437,06/12/2025 02:04:44,17.89,,,,
2438,06/12/2025 02:09:44,17.84,,,,
2439,06/12/2025 02:14:44,17.76,,,,
2440,06/12/2025 02:19:44,17.72,,,,
2441,06/12/2025 02:24:44,17.67,,,,
2442,06/12/2025 02:29:44,17.76,,,,
2443,06/12/2025 02:34:44,17.84,,,,
2444,06/12/2025 02:39:44,17.84,,,,
2445,06/12/2025 02:44:44,17.80,,,,
2446,06/12/2025 02:49:44,17.76,,,,
2447,06/12/2025 02:54:44,17.63,,,,
2448,06/12/2025 02:59:44,17.59,,,,
2449,06/12/2025 03:04:44,17.50,,,,
2450,06/12/2025 03:09:44,17.41,,,,
2451,06/12/2025 03:14:44,17.37,,,,
2452,06/12/2025 03:19:44,17.33,,,,
2453,06/12/2025 03:24:44,17.24,,,,
2454,06/12/2025 03:29:44,17.20,,,,
2455,06/12/2025 03:34:44,17.16,,,,
2456,06/12/2025 03:39:44,17.16,,,,
2457,06/12/2025 03:44:44,17.07,,,,
2458,06/12/2025 03:49:44,17.03,,,,
2459,06/12/2025 03:54:44,16.99,,,,
2460,06/12/2025 03:59:44,16.99,,,,
2461,06/12/2025 04:04:44,16.94,,,,
2462,06/12/2025 04:09:44,16.94,,,,
2463,06/12/2025 04:14:44,16.90,,,,
2464,06/12/2025 04:19:44,16.94,,,,
2465,06/12/2025 04:24:44,16.94,,,,
2466,06/12/2025 04:29:44,16.86,,,,
2467,06/12/2025 04:34:44,16.86,,,,
2468,06/12/2025 04:39:44,16.81,,,,
2469,06/12/2025 04:44:44,16.77,,,,
2470,06/12/2025 04:49:44,16.69,,,,
2471,06/12/2025 04:54:44,16.64,,,,
2472,06/12/2025 04:59:44,16.60,,,,
2473,06/12/2025 05:04:44,16.56,,,,
2474,06/12/2025 05:09:44,16.56,,,,
2475,06/12/2025 05:14:44,16.51,,,,
2476,06/12/2025 05:19:44,16.51,,,,
2477,06/12/2025 05:24:44,16.51,,,,
2478,06/12/2025 05:29:44,16.51,,,,
2479,06/12/2025 05:34:44,16.51,,,,
2480,06/12/2025 05:39:44,16.51,,,,
2481,06/12/2025 05:44:44,16.51,,,,
2482,06/12/2025 05:49:44,16.56,,,,
2483,06/12/2025 05:54:44,16.51,,,,
2484,06/12/2025 05:59:44,16.51,,,,
2485,06/12/2025 06:04:44,16.51,,,,
2486,06/12/2025 06:09:44,16.60,,,,
2487,06/12/2025 06:14:44,16.60,,,,
2488,06/12/2025 06:19:44,16.64,,,,
2489,06/12/2025 06:24:44,16.73,,,,
2490,06/12/2025 06:29:44,16.81,,,,
2491,06/12/2025 06:34:44,16.86,,,,
2492,06/12/2025 06:39:44,16.86,,,,
2493,06/12/2025 06:44:44,16.90,,,,
2494,06/12/2025 06:49:44,16.90,,,,
2495,06/12/2025 06:54:44,16.94,,,,
2496,06/12/2025 06:59:44,16.90,,,,
2497,06/12/2025 07:04:44,16.94,,,,
2498,06/12/2025 07:09:44,16.94,,,,
2499,06/12/2025 07:14:44,16.99,,,,
2500,06/12/2025 07:19:44,16.99,,,,
2501,06/12/2025 07:24:44,17.11,,,,
2502,06/12/2025 07:29:44,17.11,,,,
2503,06/12/2025 07:34:44,17.20,,,,
2504,06/12/2025 07:39:44,17.29,,,,
2505,06/12/2025 07:44:44,17.37,,,,
2506,06/12/2025 07:49:44,17.41,,,,
2507,06/12/2025 07:54:44,17.46,,,,
2508,06/12/2025 07:59:44,17.54,,,,
2509,06/12/2025 08:04:44,17.59,,,,
2510,06/12/2025 08:09:44,17.63,,,,
2511,06/12/2025 08:14:44,17.72,,,,
2512,06/12/2025 08:19:44,17.84,,,,
2513,06/12/2025 08:24:44,17.97,,,,
2514,06/12/2025 08:29:44,18.10,,,,
2515,06/12/2025 08:34:44,18.10,,,,
2516,06/12/2025 08:39:44,18.19,,,,
2517,06/12/2025 08:44:44,18.19,,,,
2518,06/12/2025 08:49:44,18.23,,,,
2519,06/12/2025 08:54:44,18.27,,,,
2520,06/12/2025 08:59:44,18.36,,,,
2521,06/12/2025 09:04:44,18.40,,,,
2522,06/12/2025 09:09:44,18.36,,,,
2523,06/12/2025 09:14:44,18.32,,,,
2524,06/12/2025 09:19:44,18.32,,,,
2525,06/12/2025 09:24:44,18.32,,,,
2526,06/12/2025 09:29:44,18.40,,,,
2527,06/12/2025 09:34:44,18.49,,,,
2528,06/12/2025 09:39:44,18.62,,,,
2529,06/12/2025 09:44:44,18.70,,,,
2530,06/12/2025 09:49:44,18.79,,,,
2531,06/12/2025 09:54:44,18.87,,,,
2532,06/12/2025 09:59:44,19.00,,,,
2533,06/12/2025 10:04:44,19.13,,,,
2534,06/12/2025 10:09:44,19.30,,,,
2535,06/12/2025 10:14:44,19.47,,,,
2536,06/12/2025 10:19:44,20.93,,,,
2537,06/12/2025 10:24:44,27.15,,,,
2538,06/12/2025 10:29:44,27.15,,,,
2539,06/12/2025 10:34:44,28.40,,,,
2540,06/12/2025 10:39:44,32.04,,,,
2541,06/12/2025 10:44:44,37.28,,,,
2542,06/12/2025 10:49:44,40.58,,,,
2543,06/12/2025 10:54:44,38.56,,,,
2544,06/12/2025 10:59:44,34.10,,,,
2545,06/12/2025 11:04:44,19.73,,,,
2546,06/12/2025 11:09:44,14.80,,,,
2547,06/12/2025 11:14:44,14.07,,,,
2548,06/12/2025 11:19:44,13.94,,,,
2549,06/12/2025 11:24:44,13.64,,,,
2550,06/12/2025 11:29:44,13.51,,,,
2551,06/12/2025 11:34:44,13.51,,,,
2552,06/12/2025 11:39:44,13.43,,,,
2553,06/12/2025 11:44:44,13.51,,,,
2554,06/12/2025 11:49:44,13.60,,,,
2555,06/12/2025 11:54:44,14.20,,,,
2556,06/12/2025 11:59:44,14.67,,,,
2557,06/12/2025 12:04:44,14.50,,,,
2558,06/12/2025 12:09:44,14.11,,,,
2559,06/12/2025 12:14:44,14.50,,,,
2560,06/12/2025 12:19:04,,,Logged,Logged,
2561,06/12/2025 12:19:05,,,Logged,Logged,
2562,06/12/2025 12:19:08,,,Logged,,
2563,06/12/2025 12:19:09,,,,Logged,
2564,06/12/2025 12:19:18,,,Logged,,
2565,06/12/2025 12:19:19,,,,Logged,
2566,06/12/2025 12:19:26,,,Logged,Logged,
2567,06/12/2025 12:19:44,13.90,,,,
2568,06/12/2025 12:19:46,,,Logged,,
2569,06/12/2025 12:19:48,,,,Logged,
2570,06/12/2025 12:19:53,,,Logged,,
2571,06/12/2025 12:19:55,,,,Logged,
2572,06/12/2025 12:19:58,,,Logged,,
2573,06/12/2025 12:19:59,,,Logged,Logged,
2574,06/12/2025 12:20:00,,,Logged,Logged,
2575,06/12/2025 12:20:02,,,,Logged,
2576,06/12/2025 12:20:05,,,Logged,,
2577,06/12/2025 12:20:07,,,,Logged,
2578,06/12/2025 12:20:09,,,Logged,,
2579,06/12/2025 12:20:11,,,,Logged,
2580,06/12/2025 12:20:12,,,Logged,,
2581,06/12/2025 12:20:14,,,,Logged,
2582,06/12/2025 12:20:15,,,Logged,,
2583,06/12/2025 12:20:19,,,,Logged,
2584,06/12/2025 12:20:20,,,Logged,,
2585,06/12/2025 12:20:22,,,,Logged,
2586,06/12/2025 12:20:24,,,Logged,,
2587,06/12/2025 12:20:26,,,Logged,Logged,
2588,06/12/2025 12:20:28,,,Logged,,
2589,06/12/2025 12:20:36,,,,Logged,
2590,06/12/2025 12:20:37,,,Logged,,
2591,06/12/2025 12:20:38,,,,Logged,
2592,06/12/2025 12:20:39,,,Logged,,
2593,06/12/2025 12:20:41,,,,Logged,
2594,06/12/2025 12:20:42,,,Logged,,
2595,06/12/2025 12:20:44,,,,Logged,
2596,06/12/2025 12:20:46,,,Logged,,
2597,06/12/2025 12:20:48,,,,Logged,
2598,06/12/2025 12:20:49,,,Logged,,
2599,06/12/2025 12:20:53,,,,Logged,
2600,06/12/2025 12:20:56,,,Logged,,
2601,06/12/2025 12:21:05,,,,Logged,
2602,06/12/2025 12:21:06,,,Logged,,
2603,06/12/2025 12:21:08,,,,Logged,
2604,06/12/2025 12:21:11,,,Logged,,
2605,06/12/2025 12:21:13,,,,Logged,
2606,06/12/2025 12:21:15,,,Logged,,
2607,06/12/2025 12:21:16,,,,Logged,
2608,06/12/2025 12:21:17,,,Logged,,
2609,06/12/2025 12:21:28,,,,Logged,
2610,06/12/2025 12:21:30,,,Logged,,
2611,06/12/2025 12:21:36,,,Logged,Logged,
2612,06/12/2025 12:22:36,,,,Logged,
2613,06/12/2025 12:22:37,,,Logged,,
2614,06/12/2025 12:23:08,,,,Logged,
2615,06/12/2025 12:23:09,,,Logged,,
2616,06/12/2025 12:24:09,,,Logged,Logged,
2617,06/12/2025 12:24:30,,,,Logged,
2618,06/12/2025 12:24:32,,,Logged,,
2619,06/12/2025 12:24:35,,,,Logged,
2620,06/12/2025 12:24:36,,,Logged,,
2621,06/12/2025 12:24:44,14.11,,,,
2622,06/12/2025 12:25:26,,,,Logged,
2623,06/12/2025 12:25:27,,,Logged,,
2624,06/12/2025 12:29:44,14.63,,,,
2625,06/12/2025 12:34:44,14.97,,,,
2626,06/12/2025 12:39:44,15.06,,,,
2627,06/12/2025 12:44:44,15.01,,,,
2628,06/12/2025 12:49:44,14.97,,,,
2629,06/12/2025 12:54:44,14.93,,,,
2630,06/12/2025 12:59:44,14.93,,,,
2631,06/12/2025 13:04:44,14.93,,,,
2632,06/12/2025 13:09:44,14.88,,,,
2633,06/12/2025 13:14:44,14.80,,,,
2634,06/12/2025 13:19:44,14.75,,,,
2635,06/12/2025 13:24:44,14.63,,,,
2636,06/12/2025 13:29:44,14.50,,,,
2637,06/12/2025 13:34:44,14.45,,,,
2638,06/12/2025 13:39:44,14.45,,,,
2639,06/12/2025 13:44:44,14.15,,,,
2640,06/12/2025 13:49:44,13.98,,,,
2641,06/12/2025 13:54:44,14.03,,,,
2642,06/12/2025 13:59:44,13.98,,,,
2643,06/12/2025 14:04:44,13.98,,,,
2644,06/12/2025 14:09:44,14.07,,,,
2645,06/12/2025 14:14:44,14.15,,,,
2646,06/12/2025 14:17:51,,,,Logged,
2647,06/12/2025 14:17:52,,,Logged,,
2648,06/12/2025 14:17:56,,,,Logged,
2649,06/12/2025 14:17:58,,,Logged,,
2650,06/12/2025 14:18:08,,,,Logged,
2651,06/12/2025 14:18:09,,,Logged,,
2652,06/12/2025 14:18:13,,,,Logged,
2653,06/12/2025 14:18:14,,,Logged,,
2654,06/12/2025 14:18:30,,,Logged,Logged,
2655,06/12/2025 14:18:48,,,Logged,Logged,
2656,06/12/2025 14:19:14,,,,Logged,
2657,06/12/2025 14:19:16,,,Logged,,
2658,06/12/2025 14:19:42,,,,Logged,
2659,06/12/2025 14:19:44,14.15,,Logged,,
2660,06/12/2025 14:19:50,,,,Logged,
2661,06/12/2025 14:19:52,,,Logged,,
2662,06/12/2025 14:19:55,,,,Logged,
2663,06/12/2025 14:19:56,,,Logged,,
2664,06/12/2025 14:20:00,,,,Logged,
2665,06/12/2025 14:20:01,,,Logged,,
2666,06/12/2025 14:20:04,,,,Logged,
2667,06/12/2025 14:20:05,,,Logged,,
2668,06/12/2025 14:20:12,,,,Logged,
2669,06/12/2025 14:20:14,,,Logged,,
2670,06/12/2025 14:20:16,,,,Logged,
2671,06/12/2025 14:20:17,,,Logged,,
2672,06/12/2025 14:20:21,,,,Logged,
2673,06/12/2025 14:20:23,,,Logged,,
2674,06/12/2025 14:20:27,,,,Logged,
2675,06/12/2025 14:20:29,,,Logged,,
2676,06/12/2025 14:20:32,,,,Logged,
2677,06/12/2025 14:20:34,,,Logged,,
2678,06/12/2025 14:20:38,,,,Logged,
2679,06/12/2025 14:20:40,,,Logged,,
2680,06/12/2025 14:20:43,,,,Logged,
2681,06/12/2025 14:20:44,,,Logged,,
2682,06/12/2025 14:20:46,,,Logged,Logged,
2683,06/12/2025 14:20:47,,,,Logged,
2684,06/12/2025 14:20:48,,,Logged,,
2685,06/12/2025 14:20:55,,,,Logged,
2686,06/12/2025 14:20:57,,,Logged,,
2687,06/12/2025 14:21:00,,,,Logged,
2688,06/12/2025 14:21:01,,,Logged,,
2689,06/12/2025 14:21:04,,,,Logged,
2690,06/12/2025 14:21:05,,,Logged,,
2691,06/12/2025 14:21:07,,,,Logged,
2692,06/12/2025 14:21:08,,,Logged,,
2693,06/12/2025 14:21:10,,,,Logged,
2694,06/12/2025 14:21:12,,,Logged,,
2695,06/12/2025 14:21:16,,,,Logged,
2696,06/12/2025 14:21:18,,,Logged,,
2697,06/12/2025 14:21:26,,,,Logged,
2698,06/12/2025 14:21:30,,,Logged,,
2699,06/12/2025 14:21:33,,,,Logged,
2700,06/12/2025 14:21:35,,,Logged,,
2701,06/12/2025 14:21:39,,,,Logged,
2702,06/12/2025 14:21:41,,,Logged,,
2703,06/12/2025 14:21:43,,,,Logged,
2704,06/12/2025 14:21:45,,,Logged,,
2705,06/12/2025 14:21:54,,,,Logged,
2706,06/12/2025 14:21:56,,,Logged,,
2707,06/12/2025 14:21:58,,,,Logged,
2708,06/12/2025 14:22:00,,,Logged,,
2709,06/12/2025 14:22:04,,,,Logged,
2710,06/12/2025 14:22:05,,,Logged,,
2711,06/12/2025 14:22:09,,,,Logged,
2712,06/12/2025 14:22:11,,,Logged,,
2713,06/12/2025 14:22:15,,,,Logged,
2714,06/12/2025 14:22:17,,,Logged,,
2715,06/12/2025 14:22:21,,,,Logged,
2716,06/12/2025 14:22:23,,,Logged,,
2717,06/12/2025 14:22:25,,,,Logged,
2718,06/12/2025 14:22:28,,,Logged,,
2719,06/12/2025 14:22:30,,,,Logged,
2720,06/12/2025 14:22:34,,,Logged,,
2721,06/12/2025 14:22:39,,,,Logged,
2722,06/12/2025 14:22:40,,,Logged,,
2723,06/12/2025 14:22:43,,,,Logged,
2724,06/12/2025 14:22:45,,,Logged,,
2725,06/12/2025 14:22:47,,,,Logged,
2726,06/12/2025 14:22:51,,,Logged,,
2727,06/12/2025 14:22:52,,,,Logged,
2728,06/12/2025 14:22:59,,,Logged,,
2729,06/12/2025 14:23:01,,,,Logged,
2730,06/12/2025 14:23:10,,,Logged,,
2731,06/12/2025 14:23:11,,,,Logged,
2732,06/12/2025 14:23:14,,,Logged,,
2733,06/12/2025 14:23:16,,,,Logged,
2734,06/12/2025 14:23:20,,,Logged,,
2735,06/12/2025 14:23:23,,,,Logged,
2736,06/12/2025 14:23:25,,,Logged,,
2737,06/12/2025 14:23:27,,,,Logged,
2738,06/12/2025 14:23:31,,,Logged,,
2739,06/12/2025 14:23:34,,,,Logged,
2740,06/12/2025 14:23:37,,,Logged,,
2741,06/12/2025 14:23:40,,,,Logged,
2742,06/12/2025 14:23:42,,,Logged,,
2743,06/12/2025 14:23:45,,,,Logged,
2744,06/12/2025 14:23:47,,,Logged,,
2745,06/12/2025 14:23:50,,,Logged,Logged,
2746,06/12/2025 14:24:00,,,Logged,,
2747,06/12/2025 14:24:02,,,,Logged,
2748,06/12/2025 14:24:05,,,Logged,,
2749,06/12/2025 14:24:06,,,,Logged,
2750,06/12/2025 14:24:17,,,Logged,,
2751,06/12/2025 14:24:19,,,,Logged,
2752,06/12/2025 14:24:31,,,Logged,,
2753,06/12/2025 14:24:32,,,,Logged,
2754,06/12/2025 14:24:35,,,Logged,,
2755,06/12/2025 14:24:36,,,,Logged,
2756,06/12/2025 14:24:44,14.15,,,,
2757,06/12/2025 14:25:51,,,Logged,,
2758,06/12/2025 14:25:52,,,,Logged,
2759,06/12/2025 14:29:44,14.15,,,,
2760,06/12/2025 14:34:44,14.11,,,,
2761,06/12/2025 14:39:44,14.11,,,,
2762,06/12/2025 14:44:44,14.03,,,,
2763,06/12/2025 14:49:44,14.03,,,,
2764,06/12/2025 14:54:44,13.90,,,,
2765,06/12/2025 14:59:44,13.85,,,,
2766,06/12/2025 15:04:44,13.90,,,,
2767,06/12/2025 15:09:44,13.55,,,,
2768,06/12/2025 15:14:44,13.34,,,,
2769,06/12/2025 15:19:44,13.30,,,,
2770,06/12/2025 15:24:44,13.21,,,,
2771,06/12/2025 15:29:44,13.17,,,,
2772,06/12/2025 15:34:44,13.17,,,,
2773,06/12/2025 15:39:44,13.17,,,,
2774,06/12/2025 15:44:44,13.17,,,,
2775,06/12/2025 15:49:44,13.25,,,,
2776,06/12/2025 15:54:44,13.60,,,,
2777,06/12/2025 15:59:44,13.90,,,,
2778,06/12/2025 16:04:44,14.24,,,,
2779,06/12/2025 16:09:44,14.67,,,,
2780,06/12/2025 16:14:44,14.24,,,,
2781,06/12/2025 16:19:44,14.24,,,,
2782,06/12/2025 16:24:44,14.33,,,,
2783,06/12/2025 16:29:44,14.20,,,,
2784,06/12/2025 16:34:44,13.98,,,,
2785,06/12/2025 16:39:44,13.77,,,,
2786,06/12/2025 16:44:44,13.73,,,,
2787,06/12/2025 16:49:44,13.68,,,,
2788,06/12/2025 16:54:44,13.73,,,,
2789,06/12/2025 16:59:44,14.03,,,,
2790,06/12/2025 17:04:44,13.98,,,,
2791,06/12/2025 17:09:44,14.07,,,,
2792,06/12/2025 17:14:44,14.24,,,,
2793,06/12/2025 17:19:44,14.28,,,,
2794,06/12/2025 17:24:44,14.45,,,,
2795,06/12/2025 17:29:44,14.45,,,,
2796,06/12/2025 17:34:44,14.54,,,,
2797,06/12/2025 17:39:44,14.63,,,,
2798,06/12/2025 17:44:44,14.71,,,,
2799,06/12/2025 17:49:44,14.80,,,,
2800,06/12/2025 17:54:44,14.80,,,,
2801,06/12/2025 17:59:44,14.80,,,,
2802,06/12/2025 18:04:44,14.58,,,,
2803,06/12/2025 18:09:44,14.54,,,,
2804,06/12/2025 18:14:44,14.67,,,,
2805,06/12/2025 18:19:44,14.71,,,,
2806,06/12/2025 18:24:44,14.75,,,,
2807,06/12/2025 18:29:44,14.67,,,,
2808,06/12/2025 18:34:44,14.63,,,,
2809,06/12/2025 18:39:44,14.63,,,,
2810,06/12/2025 18:44:44,14.71,,,,
2811,06/12/2025 18:49:44,15.06,,,,
2812,06/12/2025 18:54:44,15.27,,,,
2813,06/12/2025 18:59:44,15.40,,,,
2814,06/12/2025 19:04:44,15.40,,,,
2815,06/12/2025 19:09:44,15.44,,,,
2816,06/12/2025 19:14:44,15.44,,,,
2817,06/12/2025 19:19:44,15.44,,,,
2818,06/12/2025 19:24:44,15.36,,,,
2819,06/12/2025 19:29:44,15.36,,,,
2820,06/12/2025 19:34:44,15.40,,,,
2821,06/12/2025 19:39:44,15.40,,,,
2822,06/12/2025 19:44:44,15.36,,,,
2823,06/12/2025 19:49:44,15.40,,,,
2824,06/12/2025 19:54:44,15.40,,,,
2825,06/12/2025 19:59:44,15.40,,,,
2826,06/12/2025 20:04:44,15.40,,,,
2827,06/12/2025 20:09:44,15.36,,,,
2828,06/12/2025 20:14:44,15.40,,,,
2829,06/12/2025 20:19:44,15.36,,,,
2830,06/12/2025 20:24:44,15.40,,,,
2831,06/12/2025 20:29:44,15.44,,,,
2832,06/12/2025 20:34:44,15.44,,,,
2833,06/12/2025 20:39:44,15.53,,,,
2834,06/12/2025 20:44:44,15.44,,,,
2835,06/12/2025 20:49:44,15.48,,,,
2836,06/12/2025 20:54:44,15.44,,,,
2837,06/12/2025 20:59:44,15.48,,,,
2838,06/12/2025 21:04:44,15.53,,,,
2839,06/12/2025 21:09:44,15.44,,,,
2840,06/12/2025 21:14:44,14.11,,,,
2841,06/12/2025 21:19:44,14.80,,,,
2842,06/12/2025 21:24:44,14.03,,,,
2843,06/12/2025 21:29:44,13.34,,,,
2844,06/12/2025 21:34:44,13.08,,,,
2845,06/12/2025 21:39:44,14.67,,,,
2846,06/12/2025 21:44:44,13.17,,,,
2847,06/12/2025 21:49:44,12.70,,,,
2848,06/12/2025 21:54:44,13.04,,,,
2849,06/12/2025 21:59:44,13.77,,,,
2850,06/12/2025 22:04:44,12.82,,,,
2851,06/12/2025 22:09:44,12.57,,,,
2852,06/12/2025 22:14:44,12.22,,,,
2853,06/12/2025 22:19:44,12.14,,,,
2854,06/12/2025 22:24:44,12.10,,,,
2855,06/12/2025 22:29:44,12.44,,,,
2856,06/12/2025 22:34:44,12.22,,,,
2857,06/12/2025 22:37:54,,,Logged,,
2858,06/12/2025 22:37:55,,,,Logged,
2859,06/12/2025 22:37:59,,,Logged,,
2860,06/12/2025 22:38:00,,,,Logged,
2861,06/12/2025 22:38:16,,,Logged,,
2862,06/12/2025 22:38:18,,,,Logged,
2863,06/12/2025 22:38:26,,,Logged,,
2864,06/12/2025 22:38:35,,,,Logged,
2865,06/12/2025 22:38:37,,,Logged,,
2866,06/12/2025 22:38:43,,,,Logged,
2867,06/12/2025 22:38:45,,,Logged,,
2868,06/12/2025 22:39:03,,,,Logged,
2869,06/12/2025 22:39:04,,,Logged,,
2870,06/12/2025 22:39:08,,,,Logged,
2871,06/12/2025 22:39:09,,,Logged,,
2872,06/12/2025 22:39:44,12.01,,,,
2873,06/12/2025 22:44:44,11.75,,,,
2874,06/12/2025 22:49:44,11.84,,,,
2875,06/12/2025 22:54:44,11.75,,,,
2876,06/12/2025 22:59:44,11.75,,,,
2877,06/12/2025 23:04:44,12.65,,,,
2878,06/12/2025 23:09:44,13.98,,,,
2879,06/12/2025 23:14:44,13.38,,,,
2880,06/12/2025 23:19:44,13.64,,,,
2881,06/12/2025 23:24:44,14.15,,,,
2882,06/12/2025 23:29:44,13.38,,,,
2883,06/12/2025 23:34:44,12.57,,,,
2884,06/12/2025 23:39:44,12.18,,,,
2885,06/12/2025 23:44:44,12.05,,,,
2886,06/12/2025 23:49:44,12.27,,,,
2887,06/12/2025 23:54:44,12.31,,,,
2888,06/12/2025 23:59:44,12.14,,,,
2889,06/13/2025 00:04:44,12.35,,,,
2890,06/13/2025 00:09:44,12.35,,,,
2891,06/13/2025 00:14:44,12.31,,,,
2892,06/13/2025 00:19:44,12.18,,,,
2893,06/13/2025 00:24:44,12.35,,,,
2894,06/13/2025 00:29:44,12.87,,,,
2895,06/13/2025 00:34:44,12.18,,,,
2896,06/13/2025 00:39:44,12.05,,,,
2897,06/13/2025 00:44:44,13.64,,,,
2898,06/13/2025 00:49:44,14.11,,,,
2899,06/13/2025 00:54:44,14.28,,,,
2900,06/13/2025 00:59:44,14.50,,,,
2901,06/13/2025 01:04:44,14.58,,,,
2902,06/13/2025 01:09:44,14.63,,,,
2903,06/13/2025 01:14:44,14.63,,,,
2904,06/13/2025 01:19:44,14.63,,,,
2905,06/13/2025 01:24:44,14.75,,,,
2906,06/13/2025 01:29:44,14.84,,,,
2907,06/13/2025 01:34:44,14.88,,,,
2908,06/13/2025 01:39:44,14.88,,,,
2909,06/13/2025 01:44:44,14.97,,,,
2910,06/13/2025 01:49:44,14.97,,,,
2911,06/13/2025 01:54:44,15.06,,,,
2912,06/13/2025 01:59:44,15.01,,,,
2913,06/13/2025 02:04:44,15.01,,,,
2914,06/13/2025 02:09:44,15.06,,,,
2915,06/13/2025 02:14:44,15.06,,,,
2916,06/13/2025 02:19:44,15.06,,,,
2917,06/13/2025 02:24:44,15.06,,,,
2918,06/13/2025 02:29:44,15.06,,,,
2919,06/13/2025 02:34:44,15.10,,,,
2920,06/13/2025 02:39:44,15.14,,,,
2921,06/13/2025 02:44:44,15.10,,,,
2922,06/13/2025 02:49:44,15.06,,,,
2923,06/13/2025 02:54:44,15.10,,,,
2924,06/13/2025 02:59:44,15.10,,,,
2925,06/13/2025 03:04:44,15.06,,,,
2926,06/13/2025 03:09:44,15.01,,,,
2927,06/13/2025 03:14:44,15.01,,,,
2928,06/13/2025 03:19:19,,,,Logged,
2929,06/13/2025 03:19:21,,,Logged,,
2930,06/13/2025 03:19:23,,,Logged,Logged,
2931,06/13/2025 03:19:29,,,Logged,,
2932,06/13/2025 03:19:31,,,,Logged,
2933,06/13/2025 03:19:34,,,Logged,,
2934,06/13/2025 03:19:37,,,,Logged,
2935,06/13/2025 03:19:41,,,Logged,,
2936,06/13/2025 03:19:44,15.01,,,,
2937,06/13/2025 03:19:46,,,,Logged,
2938,06/13/2025 03:19:51,,,Logged,,
