#,Date-Time (EDT),Temperature   (°C),Light   (lux),Started,Button Down,Button Up,Host Connected,End of File
486,06/04/2025 00:47:35,12.35,21.82,,,,,
487,06/04/2025 00:52:35,12.31,21.82,,,,,
488,06/04/2025 00:57:35,12.27,21.82,,,,,
489,06/04/2025 01:02:35,12.27,21.82,,,,,
490,06/04/2025 01:07:35,12.18,21.82,,,,,
491,06/04/2025 01:12:35,12.14,21.82,,,,,
492,06/04/2025 01:17:35,12.05,21.82,,,,,
493,06/04/2025 01:22:35,11.97,21.82,,,,,
494,06/04/2025 01:27:35,11.97,21.82,,,,,
495,06/04/2025 01:32:35,11.97,22.24,,,,,
496,06/04/2025 01:37:35,12.01,21.82,,,,,
497,06/04/2025 01:42:35,11.97,21.82,,,,,
498,06/04/2025 01:47:35,11.84,21.82,,,,,
499,06/04/2025 01:52:35,11.84,22.24,,,,,
500,06/04/2025 01:57:35,11.79,22.24,,,,,
501,06/04/2025 02:02:35,11.75,22.24,,,,,
502,06/04/2025 02:07:35,11.71,21.82,,,,,
503,06/04/2025 02:12:35,11.79,22.24,,,,,
504,06/04/2025 02:17:35,11.75,22.24,,,,,
505,06/04/2025 02:22:35,11.79,22.24,,,,,
506,06/04/2025 02:27:35,11.75,22.24,,,,,
507,06/04/2025 02:32:35,11.71,22.67,,,,,
508,06/04/2025 02:37:35,11.67,22.24,,,,,
509,06/04/2025 02:42:35,11.67,22.24,,,,,
510,06/04/2025 02:47:35,11.67,22.24,,,,,
511,06/04/2025 02:52:35,11.67,22.24,,,,,
512,06/04/2025 02:57:35,11.58,22.24,,,,,
513,06/04/2025 03:02:35,11.58,22.24,,,,,
514,06/04/2025 03:07:35,11.58,22.24,,,,,
515,06/04/2025 03:12:35,11.62,22.24,,,,,
516,06/04/2025 03:17:35,11.62,22.24,,,,,
517,06/04/2025 03:22:35,11.62,22.24,,,,,
518,06/04/2025 03:27:35,11.67,22.24,,,,,
519,06/04/2025 03:32:35,11.75,22.24,,,,,
520,06/04/2025 03:37:35,11.71,22.24,,,,,
521,06/04/2025 03:42:35,11.75,22.24,,,,,
522,06/04/2025 03:47:35,11.71,22.24,,,,,
523,06/04/2025 03:52:35,11.79,22.24,,,,,
524,06/04/2025 03:57:35,11.71,22.24,,,,,
525,06/04/2025 04:02:35,11.84,22.67,,,,,
526,06/04/2025 04:07:35,11.79,22.67,,,,,
527,06/04/2025 04:12:35,11.75,22.67,,,,,
528,06/04/2025 04:17:35,11.75,22.67,,,,,
529,06/04/2025 04:22:35,11.75,23.09,,,,,
530,06/04/2025 04:27:35,11.71,23.94,,,,,
531,06/04/2025 04:32:35,11.67,25.28,,,,,
532,06/04/2025 04:37:35,11.58,29.96,,,,,
533,06/04/2025 04:42:35,11.49,39.80,,,,,
534,06/04/2025 04:47:35,11.54,61.72,,,,,
535,06/04/2025 04:52:35,11.54,91.72,,,,,
536,06/04/2025 04:57:35,11.49,131.00,,,,,
537,06/04/2025 05:02:35,11.58,178.16,,,,,
538,06/04/2025 05:07:35,11.54,243.28,,,,,
539,06/04/2025 05:12:35,11.58,326.32,,,,,
540,06/04/2025 05:17:35,11.58,421.44,,,,,
541,06/04/2025 05:22:35,11.54,533.92,,,,,
542,06/04/2025 05:27:35,11.58,677.76,,,,,
543,06/04/2025 05:32:35,11.54,844.48,,,,,
544,06/04/2025 05:37:35,11.58,1069.44,,,,,
545,06/04/2025 05:42:35,11.67,1356.80,,,,,
546,06/04/2025 05:47:35,11.79,1584.64,,,,,
547,06/04/2025 05:52:35,11.97,1667.20,,,,,
548,06/04/2025 05:57:35,12.01,1677.44,,,,,
549,06/04/2025 06:02:35,12.10,1818.88,,,,,
550,06/04/2025 06:07:35,12.14,1995.52,,,,,
551,06/04/2025 06:12:35,12.22,2224.00,,,,,
552,06/04/2025 06:17:35,12.31,2522.24,,,,,
553,06/04/2025 06:22:35,12.35,2743.04,,,,,
554,06/04/2025 06:27:35,12.52,3262.72,,,,,
555,06/04/2025 06:32:35,12.78,3968.00,,,,,
556,06/04/2025 06:37:35,13.04,4267.52,,,,,
557,06/04/2025 06:42:35,13.21,4382.72,,,,,
558,06/04/2025 06:47:35,13.38,4712.96,,,,,
559,06/04/2025 06:52:35,13.60,4958.72,,,,,
560,06/04/2025 06:57:35,13.81,5299.20,,,,,
561,06/04/2025 07:02:35,13.98,5498.88,,,,,
562,06/04/2025 07:07:35,14.37,6072.32,,,,,
563,06/04/2025 07:12:35,14.84,6402.56,,,,,
564,06/04/2025 07:17:35,14.93,6632.96,,,,,
565,06/04/2025 07:22:35,15.06,6804.48,,,,,
566,06/04/2025 07:27:35,15.27,7457.28,,,,,
567,06/04/2025 07:32:35,15.61,7677.44,,,,,
568,06/04/2025 07:37:35,15.83,8153.60,,,,,
569,06/04/2025 07:42:35,16.04,8494.08,,,,,
570,06/04/2025 07:47:35,16.21,8903.68,,,,,
571,06/04/2025 07:52:35,16.30,9223.68,,,,,
572,06/04/2025 07:57:35,16.51,9638.40,,,,,
573,06/04/2025 08:02:35,16.64,9605.12,,,,,
574,06/04/2025 08:07:35,16.86,10291.20,,,,,
575,06/04/2025 08:12:35,17.37,10992.64,,,,,
576,06/04/2025 08:17:35,17.76,11304.96,,,,,
577,06/04/2025 08:22:35,18.02,11079.68,,,,,
578,06/04/2025 08:27:35,17.80,12006.40,,,,,
579,06/04/2025 08:32:35,17.67,12369.92,,,,,
580,06/04/2025 08:37:35,17.80,12866.56,,,,,
581,06/04/2025 08:42:35,18.27,13245.44,,,,,
582,06/04/2025 08:47:35,18.79,14213.12,,,,,
583,06/04/2025 08:52:35,19.35,16035.84,,,,,
584,06/04/2025 08:57:35,19.95,15441.92,,,,,
585,06/04/2025 09:02:35,20.29,16337.92,,,,,
586,06/04/2025 09:07:35,20.59,16573.44,,,,,
587,06/04/2025 09:12:35,21.02,18324.48,,,,,
588,06/04/2025 09:17:35,21.53,18534.40,,,,,
589,06/04/2025 09:22:35,22.48,27207.68,,,,,
590,06/04/2025 09:27:35,25.22,29818.88,,,,,
591,06/04/2025 09:32:35,25.65,31866.88,,,,,
592,06/04/2025 09:37:35,27.24,31385.60,,,,,
593,06/04/2025 09:42:35,27.80,32993.28,,,,,
594,06/04/2025 09:47:35,26.85,33495.04,,,,,
595,06/04/2025 09:52:35,27.28,35543.04,,,,,
596,06/04/2025 09:57:35,27.63,36372.48,,,,,
597,06/04/2025 10:02:35,27.97,37201.92,,,,,
598,06/04/2025 10:07:35,28.14,39065.60,,,,,
599,06/04/2025 10:12:35,28.31,39147.52,,,,,
600,06/04/2025 10:17:35,28.57,40796.16,,,,,
601,06/04/2025 10:22:35,29.21,42291.20,,,,,
602,06/04/2025 10:27:35,29.34,41963.52,,,,,
603,06/04/2025 10:32:35,29.60,40775.68,,,,,
604,06/04/2025 10:37:35,30.33,41615.36,,,,,
605,06/04/2025 10:42:35,31.66,46305.28,,,,,
606,06/04/2025 10:47:35,32.47,47575.04,,,,,
607,06/04/2025 10:52:35,34.70,48271.36,,,,,
608,06/04/2025 10:57:35,35.26,49192.96,,,,,
609,06/04/2025 11:02:35,33.59,50585.60,,,,,
610,06/04/2025 11:07:35,34.27,51589.12,,,,,
611,06/04/2025 11:12:35,34.70,53084.16,,,,,
612,06/04/2025 11:17:35,35.48,53370.88,,,,,
613,06/04/2025 11:22:35,32.22,52469.76,,,,,
614,06/04/2025 11:27:35,31.49,52367.36,,,,,
615,06/04/2025 11:32:35,30.76,58306.56,,,,,
616,06/04/2025 11:37:35,33.42,54865.92,,,,,
617,06/04/2025 11:42:35,37.28,55336.96,,,,,
618,06/04/2025 11:47:35,37.41,56995.84,,,,,
619,06/04/2025 11:52:35,37.36,54947.84,,,,,
620,06/04/2025 11:57:35,37.02,54784.00,,,,,
621,06/04/2025 12:02:35,38.52,59801.60,,,,,
622,06/04/2025 12:07:35,39.72,59084.80,,,,,
623,06/04/2025 12:12:35,38.91,57671.68,,,,,
624,06/04/2025 12:17:35,39.64,55746.56,,,,,
625,06/04/2025 12:22:35,41.05,59248.64,,,,,
626,06/04/2025 12:27:35,40.19,58286.08,,,,,
627,06/04/2025 12:32:35,38.95,58757.12,,,,,
628,06/04/2025 12:37:35,37.54,55910.40,,,,,
629,06/04/2025 12:42:35,37.62,57221.12,,,,,
630,06/04/2025 12:47:35,40.24,55541.76,,,,,
631,06/04/2025 12:52:35,41.31,57671.68,,,,,
632,06/04/2025 12:57:35,41.70,57651.20,,,,,
633,06/04/2025 13:02:35,42.77,53821.44,,,,,
634,06/04/2025 13:07:35,40.07,54087.68,,,,,
635,06/04/2025 13:12:35,40.02,55521.28,,,,,
636,06/04/2025 13:17:35,40.32,50094.08,,,,,
637,06/04/2025 13:22:35,41.10,54374.40,,,,,
638,06/04/2025 13:27:35,41.52,53964.80,,,,,
639,06/04/2025 13:32:35,42.60,52981.76,,,,,
640,06/04/2025 13:37:35,42.68,52736.00,,,,,
641,06/04/2025 13:42:35,42.68,50913.28,,,,,
642,06/04/2025 13:47:35,41.78,46059.52,,,,,
643,06/04/2025 13:52:35,39.89,47616.00,,,,,
644,06/04/2025 13:57:35,38.82,43888.64,,,,,
645,06/04/2025 14:02:35,36.51,39956.48,,,,,
646,06/04/2025 14:07:35,37.96,39372.80,,,,,
647,06/04/2025 14:12:35,36.93,37396.48,,,,,
648,06/04/2025 14:17:35,36.63,38871.04,,,,,
649,06/04/2025 14:22:35,37.84,40273.92,,,,,
650,06/04/2025 14:27:35,37.32,40366.08,,,,,
651,06/04/2025 14:32:35,38.22,42536.96,,,,,
652,06/04/2025 14:37:35,38.18,42557.44,,,,,
653,06/04/2025 14:42:35,38.14,41185.28,,,,,
654,06/04/2025 14:47:35,38.56,42086.40,,,,,
655,06/04/2025 14:52:35,36.89,42209.28,,,,,
656,06/04/2025 14:57:35,36.89,41943.04,,,,,
657,06/04/2025 15:02:35,36.21,40355.84,,,,,
658,06/04/2025 15:07:35,35.56,37560.32,,,,,
659,06/04/2025 15:12:35,34.15,34631.68,,,,,
660,06/04/2025 15:17:35,34.36,35778.56,,,,,
661,06/04/2025 15:22:35,33.93,35174.40,,,,,
662,06/04/2025 15:27:35,33.59,34242.56,,,,,
663,06/04/2025 15:32:35,33.72,34406.40,,,,,
664,06/04/2025 15:37:35,34.36,31426.56,,,,,
665,06/04/2025 15:42:35,33.03,21422.08,,,,,
666,06/04/2025 15:47:35,29.38,18447.36,,,,,
667,06/04/2025 15:52:35,28.40,17786.88,,,,,
668,06/04/2025 15:57:35,27.58,16993.28,,,,,
669,06/04/2025 16:02:35,27.20,16296.96,,,,,
670,06/04/2025 16:07:35,26.72,16189.44,,,,,
671,06/04/2025 16:12:35,26.55,15646.72,,,,,
672,06/04/2025 16:17:35,26.42,13885.44,,,,,
673,06/04/2025 16:22:35,26.12,13532.16,,,,,
674,06/04/2025 16:27:35,25.48,12963.84,,,,,
675,06/04/2025 16:32:35,25.22,12078.08,,,,,
676,06/04/2025 16:37:35,25.22,11182.08,,,,,
677,06/04/2025 16:42:35,24.92,10680.32,,,,,
678,06/04/2025 16:47:35,24.45,10649.60,,,,,
679,06/04/2025 16:52:35,24.11,10496.00,,,,,
680,06/04/2025 16:57:35,23.76,10094.08,,,,,
681,06/04/2025 17:02:35,23.46,9548.80,,,,,
682,06/04/2025 17:07:35,23.12,8875.52,,,,,
683,06/04/2025 17:12:35,22.61,8440.32,,,,,
684,06/04/2025 17:17:35,22.43,8038.40,,,,,
685,06/04/2025 17:22:35,22.13,7703.04,,,,,
686,06/04/2025 17:27:35,22.09,7411.20,,,,,
687,06/04/2025 17:32:35,21.70,7075.84,,,,,
688,06/04/2025 17:37:35,21.66,6745.60,,,,,
689,06/04/2025 17:42:35,21.53,6320.64,,,,,
690,06/04/2025 17:47:35,21.19,6028.80,,,,,
691,06/04/2025 17:52:35,21.19,5888.00,,,,,
692,06/04/2025 17:57:35,21.10,5734.40,,,,,
693,06/04/2025 18:02:35,21.02,5550.08,,,,,
694,06/04/2025 18:07:35,20.89,5288.96,,,,,
695,06/04/2025 18:12:35,20.85,5009.92,,,,,
696,06/04/2025 18:17:35,20.63,4792.32,,,,,
697,06/04/2025 18:22:35,20.50,4628.48,,,,,
698,06/04/2025 18:27:35,20.16,4382.72,,,,,
699,06/04/2025 18:32:35,20.12,4130.56,,,,,
700,06/04/2025 18:37:35,20.12,3902.72,,,,,
701,06/04/2025 18:42:35,19.99,3697.92,,,,,
702,06/04/2025 18:47:35,19.90,3480.32,,,,,
703,06/04/2025 18:52:35,19.69,3278.08,,,,,
704,06/04/2025 18:57:35,19.56,3102.72,,,,,
705,06/04/2025 19:02:35,19.43,2878.72,,,,,
706,06/04/2025 19:07:35,19.30,2638.08,,,,,
707,06/04/2025 19:12:35,19.17,2402.56,,,,,
708,06/04/2025 19:17:35,19.00,2210.56,,,,,
709,06/04/2025 19:22:35,18.87,2007.68,,,,,
710,06/04/2025 19:27:35,18.70,1801.60,,,,,
711,06/04/2025 19:32:35,18.53,1632.64,,,,,
712,06/04/2025 19:37:35,18.27,1439.36,,,,,
713,06/04/2025 19:42:35,18.10,1278.72,,,,,
714,06/04/2025 19:47:35,17.93,1075.20,,,,,
715,06/04/2025 19:52:35,17.76,850.24,,,,,
716,06/04/2025 19:57:35,17.67,682.88,,,,,
717,06/04/2025 20:02:35,17.50,577.76,,,,,
718,06/04/2025 20:07:35,17.33,432.16,,,,,
719,06/04/2025 20:12:35,17.16,299.92,,,,,
720,06/04/2025 20:17:35,16.94,197.92,,,,,
721,06/04/2025 20:22:35,16.73,139.76,,,,,
722,06/04/2025 20:27:35,16.64,96.84,,,,,
723,06/04/2025 20:32:35,16.47,66.36,,,,,
724,06/04/2025 20:37:35,16.34,50.08,,,,,
725,06/04/2025 20:42:35,16.26,43.20,,,,,
726,06/04/2025 20:47:35,16.17,40.23,,,,,
727,06/04/2025 20:52:35,16.04,38.95,,,,,
728,06/04/2025 20:57:35,16.00,38.90,,,,,
729,06/04/2025 21:02:35,15.91,39.33,,,,,
730,06/04/2025 21:07:35,15.78,38.90,,,,,
731,06/04/2025 21:12:35,15.74,38.90,,,,,
732,06/04/2025 21:17:35,15.74,38.47,,,,,
733,06/04/2025 21:22:35,15.66,38.90,,,,,
734,06/04/2025 21:27:35,15.48,38.90,,,,,
735,06/04/2025 21:32:35,15.48,38.47,,,,,
736,06/04/2025 21:37:35,15.44,38.90,,,,,
737,06/04/2025 21:42:35,15.48,38.90,,,,,
738,06/04/2025 21:47:35,15.36,38.90,,,,,
739,06/04/2025 21:52:35,15.23,38.90,,,,,
740,06/04/2025 21:57:35,15.18,38.90,,,,,
741,06/04/2025 22:02:35,15.18,38.90,,,,,
742,06/04/2025 22:07:35,15.23,38.90,,,,,
743,06/04/2025 22:12:35,15.18,38.90,,,,,
744,06/04/2025 22:17:35,15.10,38.90,,,,,
745,06/04/2025 22:22:35,15.01,38.90,,,,,
746,06/04/2025 22:27:35,15.01,38.90,,,,,
747,06/04/2025 22:32:35,15.01,38.90,,,,,
748,06/04/2025 22:37:35,14.97,39.33,,,,,
749,06/04/2025 22:42:35,14.97,38.90,,,,,
750,06/04/2025 22:47:35,14.88,38.90,,,,,
751,06/04/2025 22:52:35,14.93,38.90,,,,,
752,06/04/2025 22:57:35,14.84,38.90,,,,,
753,06/04/2025 23:02:35,14.80,38.90,,,,,
754,06/04/2025 23:07:35,14.75,38.90,,,,,
755,06/04/2025 23:12:35,14.80,38.90,,,,,
756,06/04/2025 23:17:35,14.80,38.90,,,,,
757,06/04/2025 23:22:35,14.75,38.90,,,,,
758,06/04/2025 23:27:35,14.63,38.90,,,,,
759,06/04/2025 23:32:35,14.63,38.90,,,,,
760,06/04/2025 23:37:35,14.58,38.90,,,,,
761,06/04/2025 23:42:35,14.54,39.33,,,,,
762,06/04/2025 23:47:35,14.41,38.90,,,,,
763,06/04/2025 23:52:35,14.41,38.90,,,,,
764,06/04/2025 23:57:35,14.41,38.90,,,,,
765,06/05/2025 00:02:35,14.37,39.33,,,,,
766,06/05/2025 00:07:35,14.28,39.33,,,,,
767,06/05/2025 00:12:35,14.37,39.33,,,,,
768,06/05/2025 00:17:35,14.28,38.90,,,,,
769,06/05/2025 00:22:35,14.20,38.90,,,,,
770,06/05/2025 00:27:35,14.20,38.53,,,,,
771,06/05/2025 00:32:35,14.20,38.90,,,,,
772,06/05/2025 00:37:35,14.24,38.90,,,,,
773,06/05/2025 00:42:35,14.15,38.53,,,,,
774,06/05/2025 00:47:35,14.11,38.90,,,,,
775,06/05/2025 00:52:35,14.07,38.90,,,,,
776,06/05/2025 00:57:35,14.07,38.90,,,,,
777,06/05/2025 01:02:35,14.03,38.53,,,,,
778,06/05/2025 01:07:35,13.94,38.53,,,,,
779,06/05/2025 01:12:35,13.90,38.90,,,,,
780,06/05/2025 01:17:35,13.90,38.53,,,,,
781,06/05/2025 01:22:35,13.85,38.53,,,,,
782,06/05/2025 01:27:35,13.77,38.90,,,,,
783,06/05/2025 01:32:35,13.81,38.90,,,,,
784,06/05/2025 01:37:35,13.73,38.53,,,,,
785,06/05/2025 01:42:35,13.73,38.53,,,,,
786,06/05/2025 01:47:35,13.68,38.53,,,,,
787,06/05/2025 01:52:35,13.64,38.53,,,,,
788,06/05/2025 01:57:35,13.55,38.53,,,,,
789,06/05/2025 02:02:35,13.51,38.53,,,,,
790,06/05/2025 02:07:35,13.47,39.33,,,,,
791,06/05/2025 02:12:35,13.51,39.33,,,,,
792,06/05/2025 02:17:35,13.47,38.53,,,,,
793,06/05/2025 02:22:35,13.51,38.53,,,,,
794,06/05/2025 02:27:35,13.47,38.53,,,,,
795,06/05/2025 02:32:35,13.43,38.53,,,,,
796,06/05/2025 02:37:35,13.34,38.53,,,,,
797,06/05/2025 02:42:35,13.30,38.53,,,,,
798,06/05/2025 02:47:35,13.21,38.53,,,,,
799,06/05/2025 02:52:35,13.17,38.53,,,,,
800,06/05/2025 02:57:35,13.12,38.53,,,,,
801,06/05/2025 03:02:35,13.08,39.33,,,,,
802,06/05/2025 03:07:35,13.12,38.53,,,,,
803,06/05/2025 03:12:35,13.08,38.95,,,,,
804,06/05/2025 03:17:35,13.00,38.53,,,,,
805,06/05/2025 03:22:35,12.95,40.18,,,,,
806,06/05/2025 03:27:35,13.00,38.53,,,,,
807,06/05/2025 03:32:35,12.95,38.53,,,,,
808,06/05/2025 03:37:35,12.91,38.53,,,,,
809,06/05/2025 03:42:35,12.87,38.53,,,,,
810,06/05/2025 03:47:35,12.87,38.53,,,,,
811,06/05/2025 03:52:35,12.87,38.53,,,,,
812,06/05/2025 03:57:35,12.78,38.95,,,,,
813,06/05/2025 04:02:35,12.82,39.75,,,,,
814,06/05/2025 04:07:35,12.87,39.75,,,,,
815,06/05/2025 04:12:35,12.82,38.95,,,,,
816,06/05/2025 04:17:35,12.78,38.95,,,,,
817,06/05/2025 04:22:35,12.74,39.38,,,,,
818,06/05/2025 04:27:35,12.78,40.66,,,,,
819,06/05/2025 04:32:35,12.78,42.78,,,,,
820,06/05/2025 04:37:35,12.74,48.74,,,,,
821,06/05/2025 04:42:35,12.65,59.50,,,,,
822,06/05/2025 04:47:35,12.61,81.32,,,,,
823,06/05/2025 04:52:35,12.61,117.28,,,,,
824,06/05/2025 04:57:35,12.61,172.16,,,,,
825,06/05/2025 05:02:35,12.65,249.28,,,,,
826,06/05/2025 05:07:35,12.61,338.24,,,,,
827,06/05/2025 05:12:35,12.70,434.88,,,,,
828,06/05/2025 05:17:35,12.61,579.04,,,,,
829,06/05/2025 05:22:35,12.65,705.28,,,,,
830,06/05/2025 05:27:35,12.61,858.56,,,,,
831,06/05/2025 05:32:35,12.70,984.96,,,,,
832,06/05/2025 05:37:35,12.74,1168.32,,,,,
833,06/05/2025 05:42:35,12.82,1356.80,,,,,
834,06/05/2025 05:47:35,12.91,1520.64,,,,,
835,06/05/2025 05:52:35,13.00,1678.08,,,,,
836,06/05/2025 05:57:35,13.12,1847.68,,,,,
837,06/05/2025 06:02:35,13.17,1992.32,,,,,
838,06/05/2025 06:07:35,13.25,2145.28,,,,,
839,06/05/2025 06:12:35,13.38,2286.72,,,,,
840,06/05/2025 06:17:35,13.55,2428.16,,,,,
841,06/05/2025 06:22:35,13.64,2564.48,,,,,
842,06/05/2025 06:27:35,13.81,2732.80,,,,,
843,06/05/2025 06:32:35,13.98,2901.76,,,,,
844,06/05/2025 06:37:35,14.15,3051.52,,,,,
845,06/05/2025 06:42:35,14.33,3223.04,,,,,
846,06/05/2025 06:47:35,14.50,3351.04,,,,,
847,06/05/2025 06:52:35,14.67,3500.80,,,,,
848,06/05/2025 06:57:35,14.84,3658.24,,,,,
849,06/05/2025 07:02:35,15.01,3818.24,,,,,
850,06/05/2025 07:07:35,15.48,6000.64,,,,,
851,06/05/2025 07:12:35,16.13,6179.84,,,,,
852,06/05/2025 07:17:35,16.21,5200.64,,,,,
853,06/05/2025 07:22:35,16.39,4478.72,,,,,
854,06/05/2025 07:27:35,16.39,5271.04,,,,,
855,06/05/2025 07:32:35,16.47,4782.08,,,,,
856,06/05/2025 07:37:35,16.47,4979.20,,,,,
857,06/05/2025 07:42:35,16.64,5030.40,,,,,
858,06/05/2025 07:47:35,16.81,5221.12,,,,,
859,06/05/2025 07:52:35,17.03,5534.72,,,,,
860,06/05/2025 07:57:35,17.33,6440.96,,,,,
861,06/05/2025 08:02:35,17.72,5946.88,,,,,
862,06/05/2025 08:07:35,17.80,6246.40,,,,,
863,06/05/2025 08:12:35,18.74,7669.76,,,,,
864,06/05/2025 08:17:35,18.66,6725.12,,,,,
865,06/05/2025 08:22:35,19.09,7206.40,,,,,
866,06/05/2025 08:27:35,18.92,7009.28,,,,,
867,06/05/2025 08:32:35,18.96,7288.32,,,,,
868,06/05/2025 08:37:35,19.17,8104.96,,,,,
869,06/05/2025 08:42:35,20.25,15616.00,,,,,
870,06/05/2025 08:47:35,20.68,8158.72,,,,,
871,06/05/2025 08:52:35,20.98,11673.60,,,,,
872,06/05/2025 08:57:35,21.02,8371.20,,,,,
873,06/05/2025 09:02:35,21.15,9548.80,,,,,
874,06/05/2025 09:07:35,21.15,10462.72,,,,,
875,06/05/2025 09:12:35,21.32,10598.40,,,,,
876,06/05/2025 09:17:35,21.88,13004.80,,,,,
877,06/05/2025 09:22:35,23.68,43008.00,,,,,
878,06/05/2025 09:27:35,29.94,41779.20,,,,,
879,06/05/2025 09:32:35,31.66,53002.24,,,,,
880,06/05/2025 09:37:35,33.50,54435.84,,,,,
881,06/05/2025 09:42:35,35.52,55767.04,,,,,
882,06/05/2025 09:47:35,37.96,57384.96,,,,,
883,06/05/2025 09:52:35,38.52,58736.64,,,,,
884,06/05/2025 09:57:35,39.68,60129.28,,,,,
885,06/05/2025 10:02:35,41.95,61419.52,,,,,
886,06/05/2025 10:07:35,43.11,62750.72,,,,,
887,06/05/2025 10:12:35,44.83,64102.40,,,,,
888,06/05/2025 10:17:35,45.39,65474.56,,,,,
889,06/05/2025 10:22:35,46.07,66498.56,,,,,
890,06/05/2025 10:27:35,45.86,67870.72,,,,,
891,06/05/2025 10:32:35,46.29,69038.08,,,,,
892,06/05/2025 10:37:35,47.14,70266.88,,,,,
893,06/05/2025 10:42:35,48.73,71106.56,,,,,
894,06/05/2025 10:47:35,49.50,72273.92,,,,,
895,06/05/2025 10:52:35,49.16,72908.80,,,,,
896,06/05/2025 10:57:35,48.82,73482.24,,,,,
897,06/05/2025 11:02:35,48.95,74158.08,,,,,
898,06/05/2025 11:07:35,48.86,74526.72,,,,,
899,06/05/2025 11:12:35,47.96,74465.28,,,,,
900,06/05/2025 11:17:35,48.17,75079.68,,,,,
901,06/05/2025 11:22:35,48.47,75796.48,,,,,
902,06/05/2025 11:27:35,49.50,76533.76,,,,,
903,06/05/2025 11:32:35,48.99,77086.72,,,,,
904,06/05/2025 11:37:35,48.86,77598.72,,,,,
905,06/05/2025 11:42:35,49.85,78110.72,,,,,
906,06/05/2025 11:47:35,49.85,78786.56,,,,,
907,06/05/2025 11:52:35,49.98,79339.52,,,,,
908,06/05/2025 11:57:35,49.03,79646.72,,,,,
909,06/05/2025 12:02:35,49.16,79933.44,,,,,
910,06/05/2025 12:07:35,48.77,80629.76,,,,,
911,06/05/2025 12:12:35,49.29,80875.52,,,,,
912,06/05/2025 12:17:35,48.77,81203.20,,,,,
913,06/05/2025 12:22:35,49.38,81756.16,,,,,
914,06/05/2025 12:27:35,50.66,81571.84,,,,,
915,06/05/2025 12:32:35,51.31,81141.76,,,,,
916,06/05/2025 12:37:35,52.29,81326.08,,,,,
917,06/05/2025 12:42:35,52.72,81039.36,,,,,
918,06/05/2025 12:47:35,51.48,80998.40,,,,,
919,06/05/2025 12:52:35,52.76,80834.56,,,,,
920,06/05/2025 12:57:35,53.62,80424.96,,,,,
921,06/05/2025 13:02:35,52.46,80465.92,,,,,
922,06/05/2025 13:07:35,53.41,80343.04,,,,,
923,06/05/2025 13:12:35,50.10,79933.44,,,,,
924,06/05/2025 13:17:35,49.89,79523.84,,,,,
925,06/05/2025 13:22:35,48.90,79032.32,,,,,
926,06/05/2025 13:27:35,51.65,78848.00,,,,,
927,06/05/2025 13:32:35,50.32,78520.32,,,,,
928,06/05/2025 13:37:35,48.00,78336.00,,,,,
929,06/05/2025 13:42:35,48.43,77742.08,,,,,
930,06/05/2025 13:47:35,47.87,77168.64,,,,,
931,06/05/2025 13:52:35,46.89,76963.84,,,,,
932,06/05/2025 13:57:35,49.20,76800.00,,,,,
933,06/05/2025 14:02:35,47.53,76636.16,,,,,
934,06/05/2025 14:07:35,46.97,76103.68,,,,,
935,06/05/2025 14:12:35,46.63,75325.44,,,,,
936,06/05/2025 14:17:35,46.84,74526.72,,,,,
937,06/05/2025 14:22:35,46.89,73318.40,,,,,
938,06/05/2025 14:27:35,46.46,72437.76,,,,,
939,06/05/2025 14:32:35,46.12,71331.84,,,,,
940,06/05/2025 14:37:35,46.03,70594.56,,,,,
941,06/05/2025 14:42:35,46.54,69345.28,,,,,
942,06/05/2025 14:47:35,47.14,67788.80,,,,,
943,06/05/2025 14:52:35,45.73,67031.04,,,,,
944,06/05/2025 14:57:35,46.24,65740.80,,,,,
945,06/05/2025 15:02:35,48.82,64184.32,,,,,
946,06/05/2025 15:07:35,48.43,62464.00,,,,,
947,06/05/2025 15:12:35,46.20,61440.00,,,,,
948,06/05/2025 15:17:35,45.99,60887.04,,,,,
949,06/05/2025 15:22:35,44.57,58961.92,,,,,
950,06/05/2025 15:27:35,43.37,57180.16,,,,,
951,06/05/2025 15:32:35,43.58,56586.24,,,,,
952,06/05/2025 15:37:35,43.71,54804.48,,,,,
953,06/05/2025 15:42:35,40.50,15851.52,,,,,
954,06/05/2025 15:47:35,35.82,11878.40,,,,,
955,06/05/2025 15:52:35,33.20,11509.76,,,,,
956,06/05/2025 15:57:35,31.53,11028.48,,,,,
957,06/05/2025 16:02:35,29.60,10603.52,,,,,
958,06/05/2025 16:07:35,29.51,10319.36,,,,,
959,06/05/2025 16:12:35,28.57,9699.84,,,,,
960,06/05/2025 16:17:35,28.05,9466.88,,,,,
961,06/05/2025 16:22:35,27.67,9052.16,,,,,
962,06/05/2025 16:27:35,27.02,8821.76,,,,,
963,06/05/2025 16:32:35,26.04,8494.08,,,,,
964,06/05/2025 16:37:35,26.17,8276.48,,,,,
965,06/05/2025 16:42:35,26.17,8064.00,,,,,
966,06/05/2025 16:47:35,25.99,8017.92,,,,,
967,06/05/2025 16:52:35,25.78,7866.88,,,,,
968,06/05/2025 16:57:35,25.65,7575.04,,,,,
969,06/05/2025 17:02:35,25.52,7321.60,,,,,
970,06/05/2025 17:07:35,25.35,6968.32,,,,,
971,06/05/2025 17:12:35,24.92,6630.40,,,,,
972,06/05/2025 17:17:35,24.97,6323.20,,,,,
