"loc_id","date","site_name","site_id","bay_location","week","month","year","green crab","northern pipefish","shorthorn sculpin","tomcod","winter flounder","atlantic cod","sandlance","hake","mummichog","atlantic silverside","banded killifish","alewife","atlantic herring","striped bass","white hake","pollock","rock gunnel","unID sculpin","american shad","atlantic menhaden","unID shiner","smallmouth bass","bluefish","ninespine stickleback","red hake","spotted hake","longhorn sculpin","threespine stickleback","river herring","white sucker","blueback herring","smelt","horseshoe crab","common dab","largemouth bass","american eel","northern puffer","lumpfish","white mullet","mullet","golden shiner","emerald shiner","slimy sculpin","grubby sculpin","striped sculpin","unID sturgeon","shortnose sturgeon","periwinkle","butterfish","unID gunnel","shortfin squid","permit","crevalle jack","substrate","do_mg.l","salinity_ppt","temp_degc","TideHT.m","numeric.tide","shannon","simpson","logcrab","logshannon"
"2016_035_08","2016-08-02","Back Cove",8,"Mid",31,8,2016,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gravel",9.6,30.55,18.8,2.95555555555556,0.997900932717559,0,0,0,0
"2016_035_09","2016-08-02","Great Diamond Island",9,"Outer",31,8,2016,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sand/gravel",9.2,29.81,17.9,2.45566666666667,0.847086389568052,0,0,0,0
"2016_035_10","2016-08-02","SMCC",10,"Outer",31,8,2016,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sand/gravel",9.5,30.38,17.1,2.146,0.752444987775061,1.09861228866811,0.666666666666667,1.23114441334492,1.08322278025868
"2016_036_01","2016-08-11","Presumpscot Moorings",1,"Inner",32,8,2016,0,0,0,0,0,0,0,0,100,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8.5,3.83,23.2,1.5365,0.56045831301804,0.560260646062333,0.373113234213353,0,0.611127180843162
"2016_036_03","2016-08-11","Audubon",3,"Inner",32,8,2016,2,0,0,0,1,0,0,0,132,149,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,7.9,9.38,22.4,1.2575,0.42442710872745,0.785745509807565,0.515453078390141,1.23114441334492,0.814684815348916
"2016_036_04","2016-08-11","Mussel Cove",4,"Mid",32,8,2016,0,0,0,0,67,0,0,0,1618,2014,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,11.9,31.7,24.5,0.5,0.0550950755728913,0.777633662627246,0.513728994769061,0,0.807530239811424
"2016_036_05","2016-08-11","The Brothers - North",5,"Mid",32,8,2016,0,0,0,0,2,0,0,0,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8.6,31.66,19.1,0.638,0.122379327157484,0.377101445870127,0.179398148148148,0,0.436505246430223
"2016_036_06","2016-08-11","Mackworth Island - North",6,"Mid",32,8,2016,16,0,0,0,1,0,0,0,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9.5,31.62,18.2,0.856,0.228668941979522,1.07077559321281,0.616296296296296,2.29739670999407,1.05984826691676
"2016_036_11","2016-08-11","Cushing Island",11,"Outer",32,8,2016,7,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sand",11.6,31.87,21.3,0.589666666666667,0.0881803820192446,0.887694275799104,0.541666666666667,1.792789962521,0.903699218016795
"2016_037_02","2016-08-18","Skitterygusset",2,"Inner",33,8,2016,0,0,0,0,0,0,0,0,353,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mud",8.2,13.4,21.6,1.227,0.444302991725016,0.170354739489619,0.0781988421550095,0,0.222152439972784
"2016_037_07","2016-08-18","Mackworth Island - Beach",7,"Mid",33,8,2016,35,0,0,0,6,0,0,0,4,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sand/shell",8.5,30.8,19.4,2.832,0.955124124761299,0.808580509666004,0.449186288088643,2.90549687924422,0.834766050869987
"2016_037_08","2016-08-18","Back Cove",8,"Mid",33,8,2016,1,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gravel",7.9,30.79,18.7,1.8585,0.64528962444303,0.0529732832854658,0.0185169010393922,1,0.0823091956492425
"2016_037_09","2016-08-18","Great Diamond Island",9,"Outer",33,8,2016,10,0,0,0,3,0,0,0,5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mud/sand",9.7,30.81,18.5,2.352,0.802355187778485,0.786517451873848,0.398577777777778,1.99526231496888,0.81536508227825
"2016_037_10","2016-08-18","SMCC",10,"Outer",33,8,2016,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sand",9.1,30.91,18.3,2.612,0.885105028644176,0.500402423538188,0.32,1.5157165665104,0.555164252472546
"2016_037_12","2016-08-18","Alewife Cove",12,"Outer",33,8,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sand/gravel",9.9,31.68,17.3,2.733,0.915546363322992,0,0,1,0
"2016_038_01","2016-09-02","Presumpscot Moorings",1,"Inner",35,9,2016,1,0,0,0,1,0,0,0,0,1196,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8.7,11.3,21.7,2.8805,0.942488262910798,0.0309311322043345,0.00830143628574853,1,0.0520998466064717
"2016_038_03","2016-09-02","Audubon",3,"Inner",35,9,2016,19,0,0,0,5,0,0,0,0,1036,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,7.9,24.7,19.5,2.739,0.895036887994634,0.153829095323699,0.0551218104185661,2.41894548148759,0.203696099553266
"2016_038_04","2016-09-02","Mussel Cove",4,"Mid",35,9,2016,8,0,1,0,20,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,7.8,31.94,19.3,1.555,0.497987927565392,1.11744999097879,0.643667296786389,1.86606598307361,1.09899035733436
"2016_038_06","2016-09-02","Mackworth Island - North",6,"Mid",35,9,2016,0,0,0,0,0,0,0,0,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,31.67,18.8,2.322,0.755197853789403,0.0700542808754984,0.0259695290858726,0,0.104380525123171
"2016_038_11","2016-09-02","Cushing Island",11,"Outer",35,9,2016,0,0,0,0,0,0,0,0,0,0,12,61,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9.3,30.51,16.9,1.01266666666667,0.316118935837246,0.762306481148795,0.403292181069959,0,0.793981110565542
"2016_038_13","2016-09-02","The Brothers - South",13,"Mid",35,9,2016,2,0,0,0,5,0,0,0,593,2370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9.4,32,18,2.09166666666667,0.677956628660854,0.52028801635285,0.323814827977529,1.23114441334492,0.573861711931842
"2016_039_02","2016-09-07","Skitterygusset",2,"Inner",36,9,2016,3,0,0,0,0,0,0,0,3,964,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8.3,19.23,19.7,0.993,0.239309210526316,0.0499807610445952,0.0143460031967215,1.39038917031591,0.07833979577119
"2016_039_07","2016-09-07","Mackworth Island - Beach",7,"Mid",36,9,2016,1,0,0,0,0,0,0,0,32,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0.662,0.103207236842105,0.0883634755857357,0.0334081275168869,1,0.127154540011599
"2016_039_08","2016-09-07","Back Cove",8,"Mid",36,9,2016,6,0,0,0,0,0,0,0,152,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,7.5,29.97,18.5,1.48816666666667,0.442913925438597,0.650422450488305,0.385452406626801,1.71176985940971,0.693771084114214
"2016_039_09","2016-09-07","Great Diamond Island",9,"Outer",36,9,2016,1,0,0,0,1,0,0,0,47,2209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8.8,31.58,18,0.425333333333333,0.0058936403508772,0.10890035957435,0.0424966716118499,1,0.15187102241409
"2016_039_10","2016-09-07","SMCC",10,"Outer",36,9,2016,8,0,1,0,8,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8.11,31.02,17.5,0.433666666666667,0.00752733986649637,0.861692676033419,0.461950059453032,1.86606598307361,0.881149382923785
"2017_040_02","2017-06-22","Skitterygusset",2,"Inner",25,6,2017,1,0,0,2,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2.957,0.962172647914646,0.470235962355249,0.234404536862004,1,0.526584975593391
"2017_040_04","2017-06-22","Mussel Cove",4,"Mid",25,6,2017,1,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,12.3,29.59,16.3,1.947,0.635628839314581,0.0671968803626978,0.0246875,1,0.100750391999497
"2017_040_06","2017-06-22","Mackworth Island - North",6,"Mid",25,6,2017,3,0,0,0,4,0,0,0,0,9,0,0,1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,13.5,26.78,15,2.5045,0.815874555447785,0.0687268148320155,0.0208823134024165,1.39038917031591,0.102696888200724
"2017_040_09","2017-06-22","Great Diamond Island",9,"Outer",25,6,2017,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,12.4,29.55,13.7,1.11333333333333,0.366095484427201,0,0,0,0
"2017_040_10","2017-06-22","SMCC",10,"Outer",25,6,2017,8,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0.295,0.101519560297446,1.18741576984366,0.657439446366782,1.86606598307361,1.15721056652267
"2017_040_11","2017-06-22","Cushing Island",11,"Outer",25,6,2017,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,12.7,30.16,12.6,0.607833333333333,0.202661924776377,1.27703425946614,0.693877551020408,1.39038917031591,1.23104000428214
"2017_041_01","2017-06-27","Presumpscot Moorings",1,"Inner",26,6,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8.8,1.41,23,2.943,0.929839156960621,0,0,0,0
"2017_041_03","2017-06-27","Audubon",3,"Inner",26,6,2017,0,0,0,2,0,0,0,0,13,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,10.8,28.14,15.5,3.0375,0.956045479755962,0.867497632671,0.543617998163453,0,0.886192466050177
"2017_041_05","2017-06-27","The Brothers - North",5,"Mid",26,6,2017,1,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,11.9,30.41,15.4,1.931,0.649195784803106,0.801818552543337,0.46,1,0.828828517937492
"2017_041_07","2017-06-27","Mackworth Island - Beach",7,"Mid",26,6,2017,19,0,0,1,0,0,0,0,0,1,0,0,7325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,12.3,29.35,14.5,2.47166666666667,0.799131077833241,0.020686870428925,0.00570249832313252,2.41894548148759,0.0370118313981675
"2017_041_12","2017-06-27","Alewife Cove",12,"Outer",26,6,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,11.8,29.51,13.3,0.994,0.389351081530782,0.693147180559945,0.5,0,0.732321259285659
"2017_042_02","2017-07-06","Skitterygusset",2,"Inner",27,7,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,22.95,18,2.5225,0.964059674502712,0,0,1,0
"2017_042_04","2017-07-06","Mussel Cove",4,"Mid",27,7,2017,0,0,0,0,0,0,0,0,0,3,0,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,10.6,30.95,16.6,2.21083333333333,0.823161543098252,0.0419995703615902,0.0140179930795847,0,0.0675706537237611
"2017_042_09","2017-07-06","Great Diamond Island",9,"Outer",27,7,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,14.5,29.37,16,1.7,0.592224231464738,0,0,1.23114441334492,0
"2017_042_10","2017-07-06","SMCC",10,"Outer",27,7,2017,2,1,0,3,0,0,0,0,0,3,0,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,NA,12.5,30.31,14.1,NA,NA,0.951557514100955,0.40380859375,1.23114441334492,0.958671433847981
"2017_042_11","2017-07-06","Cushing Island",11,"Outer",27,7,2017,0,0,0,0,0,0,0,0,0,0,0,0,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,12.3,30.21,16.3,1.49333333333333,0.498794454490657,0,0,0,0
"2017_043_01","2017-07-12","Presumpscot Moorings",1,"Inner",28,7,2017,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,NA,28.1,1.732,0.611818825194621,0,0,0,0
"2017_043_03","2017-07-12","Audubon",3,"Inner",28,7,2017,4,1,0,0,1,0,0,0,0,82,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8.6,19.73,27,2.067,0.73036093418259,0.533786884438733,0.202977315689981,1.5157165665104,0.586492839037293
"2017_043_07","2017-07-12","Mackworth Island - Beach",7,"Mid",28,7,2017,21,0,0,0,1,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,10.5,29.58,18.1,2.68716666666667,0.949811276244397,0.632073987892038,0.37092145817834,2.49267574854026,0.677099869718039
"2017_043_12","2017-07-12","Alewife Cove",12,"Outer",28,7,2017,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,10,25.69,21.1,1.159,0.409058740268931,0.693147180559945,0.5,0,0.732321259285659
"2017_044_02","2017-07-18","Skitterygusset",2,"Inner",29,7,2017,5,0,0,0,0,0,0,0,2,28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8,13.55,20.7,0.449,0.113370998116761,0.796823194554603,0.403214024835646,1.62065659669276,0.824437375835517
"2017_044_04","2017-07-18","Mussel Cove",4,"Mid",29,7,2017,2,2,0,0,20,0,0,0,4,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,NA,10.1,30.44,22.6,0.154,0.00225988700564958,1.57113449277823,0.736359850062474,1.23114441334492,1.46818694744516
"2017_044_06","2017-07-18","Mackworth Island - North",6,"Mid",29,7,2017,6,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,NA,12,27.91,20.8,0.2625,0.043126177024482,1.22786658251046,0.62782401902497,1.71176985940971,1.19063461037888
"2017_044_09","2017-07-18","Great Diamond Island",9,"Outer",29,7,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,12.2,29.29,20.2,0.2055,0.020149001015916,0,0,1.23114441334492,0
"2017_044_10","2017-07-18","SMCC",10,"Outer",29,7,2017,4,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,10.9,27.67,19.1,0.693,0.185235353877413,1.47013192040884,0.744897959183674,1.5157165665104,1.38756348113052
"2017_044_11","2017-07-18","Cushing Island",11,"Outer",29,7,2017,4,0,2,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,13.8,29.79,18.9,0.448,0.102268879105994,1.51710639706103,0.763888888888889,1.5157165665104,1.42516003010114
"2017_045_03","2017-07-26","Audubon",3,"Inner",30,7,2017,29,0,0,5,4,0,0,0,4,4,0,5,0,0,0,0,0,0,0,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9.3,17.53,21.4,1.5585,0.539151480637813,1.19602006402738,0.556938775510204,2.74611929336248,1.16433431076155
"2017_045_05","2017-07-26","The Brothers - North",5,"Mid",30,7,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,11.1,30.16,16.2,2.708,0.866457858769932,0,0,0,0
"2017_045_07","2017-07-26","Mackworth Island - Beach",7,"Mid",30,7,2017,6,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,5.7,13.44,25,0.696333333333333,0.293659832953683,1.00424247305408,0.612244897959184,1.71176985940971,1.00360495654841
"2017_045_08","2017-07-26","Back Cove",8,"Mid",30,7,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,11,28.83,17.4,2.922,0.927391799544419,0,0,0,0
"2017_045_12","2017-07-26","Alewife Cove",12,"Outer",30,7,2017,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,NA,14.2,30.23,15.4,0.081,0.118451025056948,0.410116318288409,0.244897959183674,0,0.468782070054825
"2017_046_02","2017-08-02","Skitterygusset",2,"Inner",31,8,2017,15,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8.4,22.82,19.3,2.43,0.942051282051282,0.195144609871004,0.0929452832390796,2.25334338084266,0.249346384884831
"2017_046_04","2017-08-02","Mussel Cove",4,"Mid",31,8,2017,0,0,0,0,0,0,0,0,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8.9,30.45,20.6,1.9765,0.70948717948718,0.244930026794635,0.124444444444444,0,0.302472381342188
"2017_046_06","2017-08-02","Mackworth Island - North",6,"Mid",31,8,2017,3,0,0,0,0,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,10,26.75,19,2.1905,0.819230769230769,0.920142333848925,0.480151228733459,1.39038917031591,0.931701426299271
"2017_046_09","2017-08-02","Great Diamond Island",9,"Outer",31,8,2017,4,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9.9,29.82,18.3,1.77333333333333,0.605299145299145,1.27302833658963,0.691358024691358,1.5157165665104,1.22775683395854
"2017_046_10","2017-08-02","SMCC",10,"Outer",31,8,2017,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,10.6,28.45,18.5,1.329,0.377435897435897,0.673011667009257,0.48,1.39038917031591,0.714198944561229
"2017_046_11","2017-08-02","Cushing Island",11,"Outer",31,8,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,NA,10,29.57,17,1.55566666666667,0.493675213675214,0.682908104700472,0.489795918367347,1.5157165665104,0.723115926476319
"2017_047_01","2017-08-11","Presumpscot Moorings",1,"Inner",32,8,2017,0,0,0,0,0,0,0,0,22,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9.1,0.51,23.9,0.892166666666667,0.311657193803633,0.267243997804432,0.139331957215237,0,0.325740505440867
"2017_047_03","2017-08-11","Audubon",3,"Inner",32,8,2017,4,0,0,0,4,0,0,0,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,7.6,7.55,23.2,0.511,0.184219324640588,0.848600484995842,0.423721140787687,1.5157165665104,0.869756702722976
"2017_047_07","2017-08-11","Mackworth Island - Beach",7,"Mid",32,8,2017,8,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,11.4,23.39,21.2,1.77133333333333,0.605594561462164,0.571022710942916,0.382934443288241,1.86606598307361,0.621091197647375
"2017_047_08","2017-08-11","Back Cove",8,"Mid",32,8,2017,5,0,0,0,2,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9.4,29.35,18.1,2.24833333333333,0.765072996768082,1.22028216627224,0.674556213017751,1.62065659669276,1.18438043530986
"2017_047_12","2017-08-11","Alewife Cove",12,"Outer",32,8,2017,3,0,0,0,1,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,10.9,30.64,15.2,0.1675,0.069374791039786,0.953271014705891,0.506666666666667,1.39038917031591,0.960138600050969
