Date,Simple Date,Outdoor Temperature (??F),Feels Like (??F),Wind Speed (mph),Wind Gust (mph),Max Daily Gust (mph),Wind Direction (??),Rain Rate (in/hr),Event Rain (in),Daily Rain (in),Weekly Rain (in),Monthly Rain (in),Total Rain (in),Relative Pressure (inHg),Humidity (%),Ultra-Violet Radiation Index,Solar Radiation (W/m^2),Absolute Pressure (inHg),CO2 battery
2025-06-11T18:20:00-04:00,6/11/2025 18:20,75.7,75.3,3.1,4.5,18.3,207,0,0,0,0.09,1.54,178,29.86,49,0,98.8,29.77,1
2025-06-11T18:15:00-04:00,6/11/2025 18:15,76.1,75.7,4.3,5.8,18.3,212,0,0,0,0.09,1.54,178,29.86,48,2,213.3,29.78,1
2025-06-11T18:10:00-04:00,6/11/2025 18:10,75.9,75.4,3.4,3.4,18.3,181,0,0,0,0.09,1.54,178,29.86,47,2,228.2,29.78,1
2025-06-11T18:05:00-04:00,6/11/2025 18:05,76.1,75.7,7.2,8.1,18.3,221,0,0,0,0.09,1.54,178,29.86,48,2,242.8,29.77,1
2025-06-11T18:00:00-04:00,6/11/2025 18:00,76.3,75.9,7.4,8.1,18.3,205,0,0,0,0.09,1.54,178,29.85,49,2,260.2,29.77,1
2025-06-11T17:55:00-04:00,6/11/2025 17:55,76.3,75.9,5.6,6.9,18.3,194,0,0,0,0.09,1.54,178,29.85,48,2,272.3,29.76,1
2025-06-11T17:50:00-04:00,6/11/2025 17:50,76.5,76.1,7.6,9.2,18.3,307,0,0,0,0.09,1.54,178,29.86,47,2,283.7,29.78,1
2025-06-11T17:45:00-04:00,6/11/2025 17:45,76.1,75.7,3.4,4.5,18.3,249,0,0,0,0.09,1.54,178,29.86,49,3,309.6,29.77,1
2025-06-11T17:40:00-04:00,6/11/2025 17:40,75.7,75.2,4.5,6.9,18.3,246,0,0,0,0.09,1.54,178,29.86,48,3,328.7,29.77,1
2025-06-11T17:35:00-04:00,6/11/2025 17:35,75.7,75.3,8.3,9.2,18.3,198,0,0,0,0.09,1.54,178,29.86,49,1,183.9,29.77,1
2025-06-11T17:30:00-04:00,6/11/2025 17:30,76.1,75.7,7.6,9.2,18.3,212,0,0,0,0.09,1.54,178,29.86,49,1,112.3,29.78,1
2025-06-11T17:25:00-04:00,6/11/2025 17:25,76.1,75.8,4.7,5.8,18.3,218,0,0,0,0.09,1.54,178,29.86,50,3,383,29.78,1
2025-06-11T17:20:00-04:00,6/11/2025 17:20,75.7,75.3,4.5,4.5,18.3,178,0,0,0,0.09,1.54,178,29.86,50,2,271.9,29.78,1
2025-06-11T17:15:00-04:00,6/11/2025 17:15,75.7,75.4,6,8.1,18.3,204,0,0,0,0.09,1.54,178,29.86,51,3,384.3,29.78,1
2025-06-11T17:10:00-04:00,6/11/2025 17:10,76.5,76.2,6.9,9.2,18.3,207,0,0,0,0.09,1.54,178,29.87,50,3,406.9,29.79,1
2025-06-11T17:05:00-04:00,6/11/2025 17:05,76.3,76,2,4.5,18.3,197,0,0,0,0.09,1.54,178,29.87,50,4,440.3,29.79,1
2025-06-11T17:00:00-04:00,6/11/2025 17:00,76.5,76.2,4,4.5,18.3,193,0,0,0,0.09,1.54,178,29.87,49,3,403.3,29.79,1
2025-06-11T16:55:00-04:00,6/11/2025 16:55,76.3,75.9,0.9,3.4,18.3,213,0,0,0,0.09,1.54,178,29.87,49,4,424.3,29.79,1
2025-06-11T16:50:00-04:00,6/11/2025 16:50,76.3,75.9,5.8,8.1,18.3,239,0,0,0,0.09,1.54,178,29.88,49,4,410.3,29.8,1
2025-06-11T16:45:00-04:00,6/11/2025 16:45,76.1,75.8,5.4,5.8,18.3,193,0,0,0,0.09,1.54,178,29.87,50,4,444.6,29.79,1
2025-06-11T16:40:00-04:00,6/11/2025 16:40,75.6,75.2,2.9,4.5,18.3,196,0,0,0,0.09,1.54,178,29.87,49,4,468.4,29.79,1
2025-06-11T16:35:00-04:00,6/11/2025 16:35,75.4,75,7.4,8.1,18.3,194,0,0,0,0.09,1.54,178,29.87,50,3,314,29.79,1
2025-06-11T16:30:00-04:00,6/11/2025 16:30,75.4,74.9,5.4,5.8,18.3,198,0,0,0,0.09,1.54,178,29.88,49,2,227.3,29.79,1
2025-06-11T16:25:00-04:00,6/11/2025 16:25,75.4,75,5.8,6.9,18.3,206,0,0,0,0.09,1.54,178,29.88,50,1,178.2,29.79,1
2025-06-11T16:20:00-04:00,6/11/2025 16:20,75.7,75.3,0,0,18.3,178,0,0,0,0.09,1.54,178,29.88,50,1,178.2,29.79,1
2025-06-11T16:15:00-04:00,6/11/2025 16:15,76.1,75.7,5.4,6.9,18.3,190,0,0,0,0.09,1.54,178,29.88,49,2,245.9,29.8,1
2025-06-11T16:10:00-04:00,6/11/2025 16:10,75.9,75.5,0.2,1.1,18.3,193,0,0,0,0.09,1.54,178,29.87,49,2,300.1,29.79,1
2025-06-11T16:05:00-04:00,6/11/2025 16:05,76.1,75.7,6.9,8.1,18.3,208,0,0,0,0.09,1.54,178,29.88,48,5,589,29.8,1
2025-06-11T16:00:00-04:00,6/11/2025 16:00,76.3,75.9,4.9,5.8,18.3,203,0,0,0,0.09,1.54,178,29.88,48,6,690.1,29.8,1
2025-06-11T15:55:00-04:00,6/11/2025 15:55,76.8,76.4,5.1,5.8,18.3,224,0,0,0,0.09,1.54,178,29.88,47,2,265.5,29.8,1
2025-06-11T15:50:00-04:00,6/11/2025 15:50,76.5,76.2,6,6.9,18.3,210,0,0,0,0.09,1.54,178,29.87,49,6,643.2,29.79,1
2025-06-11T15:45:00-04:00,6/11/2025 15:45,76.1,75.7,4,5.8,18.3,195,0,0,0,0.09,1.54,178,29.87,49,6,653.6,29.79,1
2025-06-11T15:40:00-04:00,6/11/2025 15:40,76.3,75.9,6.5,8.1,18.3,215,0,0,0,0.09,1.54,178,29.88,49,6,627.7,29.79,1
2025-06-11T15:35:00-04:00,6/11/2025 15:35,76.5,76.2,5.1,6.9,18.3,210,0,0,0,0.09,1.54,178,29.87,49,6,624.2,29.79,1
2025-06-11T15:30:00-04:00,6/11/2025 15:30,76.6,76.2,4.7,5.8,18.3,183,0,0,0,0.09,1.54,178,29.87,48,6,674.9,29.79,1
2025-06-11T15:25:00-04:00,6/11/2025 15:25,76.6,76.2,0,0,18.3,177,0,0,0,0.09,1.54,178,29.88,48,3,306.2,29.79,1
2025-06-11T15:20:00-04:00,6/11/2025 15:20,76.5,76.2,8.1,10.3,18.3,204,0,0,0,0.09,1.54,178,29.88,49,7,750.4,29.79,1
2025-06-11T15:15:00-04:00,6/11/2025 15:15,75.6,75.2,7.4,8.1,18.3,243,0,0,0,0.09,1.54,178,29.88,50,3,367.9,29.8,1
2025-06-11T15:10:00-04:00,6/11/2025 15:10,70.7,70.1,2.2,6.9,18.3,189,0,0,0,0.09,1.54,178,29.87,56,6,649.9,29.79,1
2025-06-11T15:05:00-04:00,6/11/2025 15:05,71.2,70.9,12.1,12.5,18.3,214,0,0,0,0.09,1.54,178,29.88,61,6,653.6,29.79,1
2025-06-11T15:00:00-04:00,6/11/2025 15:00,76.3,76,8.9,13.6,18.3,206,0,0,0,0.09,1.54,178,29.88,50,6,684.1,29.8,1
2025-06-11T14:55:00-04:00,6/11/2025 14:55,76.1,75.7,7.2,11.4,18.3,182,0,0,0,0.09,1.54,178,29.87,49,7,769.5,29.79,1
2025-06-11T14:50:00-04:00,6/11/2025 14:50,75.6,75.2,6,8.1,18.3,196,0,0,0,0.09,1.54,178,29.88,50,7,721.4,29.79,1
2025-06-11T14:45:00-04:00,6/11/2025 14:45,74.7,74.3,4,6.9,18.3,193,0,0,0,0.09,1.54,178,29.89,51,7,729.6,29.8,1
2025-06-11T14:40:00-04:00,6/11/2025 14:40,73.2,72.7,5.8,9.2,18.3,223,0,0,0,0.09,1.54,178,29.87,53,2,265.8,29.79,1
2025-06-11T14:35:00-04:00,6/11/2025 14:35,72.7,72.3,10.5,13.6,18.3,215,0,0,0,0.09,1.54,178,29.89,55,2,281,29.8,1
2025-06-11T14:30:00-04:00,6/11/2025 14:30,71.4,70.9,6.7,9.2,18.3,223,0,0,0,0.09,1.54,178,29.88,56,7,791.6,29.8,1
2025-06-11T14:25:00-04:00,6/11/2025 14:25,71.1,70.7,8.1,9.2,18.3,206,0,0,0,0.09,1.54,178,29.88,60,7,773,29.79,1
2025-06-11T14:20:00-04:00,6/11/2025 14:20,71.1,70.7,8.9,10.3,18.3,218,0,0,0,0.09,1.54,178,29.88,60,7,729.1,29.8,1
2025-06-11T14:15:00-04:00,6/11/2025 14:15,69.8,69.3,8.5,9.2,18.3,212,0,0,0,0.09,1.54,178,29.88,61,4,500.6,29.8,1
2025-06-11T14:10:00-04:00,6/11/2025 14:10,69.4,69,5.8,6.9,18.3,212,0,0,0,0.09,1.54,178,29.87,64,4,479.3,29.79,1
2025-06-11T14:05:00-04:00,6/11/2025 14:05,68.2,67.8,6,6.9,18.3,202,0,0,0,0.09,1.54,178,29.89,65,8,827.6,29.8,1
2025-06-11T14:00:00-04:00,6/11/2025 14:00,68.4,68,9.6,10.3,18.3,211,0,0,0,0.09,1.54,178,29.88,66,7,786,29.8,1
2025-06-11T13:55:00-04:00,6/11/2025 13:55,68.4,68.1,3.1,5.8,18.3,213,0,0,0,0.09,1.54,178,29.89,68,5,545.3,29.8,1
2025-06-11T13:50:00-04:00,6/11/2025 13:50,68.2,67.8,6.9,10.3,18.3,208,0,0,0,0.09,1.54,178,29.89,66,4,426,29.8,1
2025-06-11T13:45:00-04:00,6/11/2025 13:45,68,68,13.2,14.8,18.3,239,0,0,0,0.09,1.54,178,29.89,67,6,653.6,29.8,1
2025-06-11T13:40:00-04:00,6/11/2025 13:40,68.4,68,5.6,11.4,18.3,204,0,0,0,0.09,1.54,178,29.89,66,7,799,29.8,1
2025-06-11T13:35:00-04:00,6/11/2025 13:35,67.1,67.1,11,13.6,18.3,227,0,0,0,0.09,1.54,178,29.89,68,8,849.8,29.8,1
2025-06-11T13:30:00-04:00,6/11/2025 13:30,66.7,66.7,7.4,10.3,18.3,222,0,0,0,0.09,1.54,178,29.89,72,7,738.8,29.8,1
2025-06-11T13:25:00-04:00,6/11/2025 13:25,68.2,67.8,13.6,15.9,18.3,213,0,0,0,0.09,1.54,178,29.89,66,7,791.6,29.8,1
2025-06-11T13:20:00-04:00,6/11/2025 13:20,68.7,68.3,9.8,11.4,15.9,206,0,0,0,0.09,1.54,178,29.89,65,7,754,29.8,1
2025-06-11T13:15:00-04:00,6/11/2025 13:15,69.1,68.6,12.3,14.8,15.9,222,0,0,0,0.09,1.54,178,29.89,62,7,734.9,29.8,1
2025-06-11T13:10:00-04:00,6/11/2025 13:10,68.5,68.1,8.1,10.3,15.9,213,0,0,0,0.09,1.54,178,29.89,65,7,734.4,29.81,1
2025-06-11T13:05:00-04:00,6/11/2025 13:05,67.8,67.8,10.1,12.5,15.9,216,0,0,0,0.09,1.54,178,29.89,64,7,720.6,29.81,1
2025-06-11T13:00:00-04:00,6/11/2025 13:00,68,68,8.1,10.3,15.9,212,0,0,0,0.09,1.54,178,29.89,67,7,731.8,29.8,1
2025-06-11T12:55:00-04:00,6/11/2025 12:55,68,68,7.6,10.3,15.9,211,0,0,0,0.09,1.54,178,29.9,66,7,724.4,29.81,1
2025-06-11T12:50:00-04:00,6/11/2025 12:50,68.4,68,9.2,10.3,15.9,216,0,0,0,0.09,1.54,178,29.89,65,7,725.3,29.81,1
2025-06-11T12:45:00-04:00,6/11/2025 12:45,69.1,68.7,7.4,9.2,15.9,208,0,0,0,0.09,1.54,178,29.89,64,7,721.4,29.81,1
2025-06-11T12:40:00-04:00,6/11/2025 12:40,74.1,73.6,12.8,15.9,15.9,198,0,0,0,0.09,1.54,178,29.89,51,7,731.8,29.81,1
2025-06-11T12:35:00-04:00,6/11/2025 12:35,73.8,73.3,6.5,9.2,15.9,199,0,0,0,0.09,1.54,178,29.89,51,7,726.2,29.81,1
2025-06-11T12:30:00-04:00,6/11/2025 12:30,73.2,72.7,5.8,6.9,15.9,229,0,0,0,0.09,1.54,178,29.89,52,7,724.8,29.81,1
2025-06-11T12:25:00-04:00,6/11/2025 12:25,71.2,70.6,6,8.1,15.9,220,0,0,0,0.09,1.54,178,29.89,55,7,719.6,29.8,1
2025-06-11T12:20:00-04:00,6/11/2025 12:20,69.3,68.9,8.9,11.4,15.9,205,0,0,0,0.09,1.54,178,29.9,63,7,720.9,29.81,1
2025-06-11T12:15:00-04:00,6/11/2025 12:15,68,68,6.9,9.2,15.9,201,0,0,0,0.09,1.54,178,29.89,64,6,712.7,29.81,1
2025-06-11T12:10:00-04:00,6/11/2025 12:10,66,66,6.9,9.2,15.9,207,0,0,0,0.09,1.54,178,29.9,69,6,715.3,29.81,1
2025-06-11T12:05:00-04:00,6/11/2025 12:05,65.5,65.5,7.4,8.1,15.9,243,0,0,0,0.09,1.54,178,29.9,71,6,714.8,29.81,1
2025-06-11T12:00:00-04:00,6/11/2025 12:00,65.7,65.7,7.6,10.3,15.9,208,0,0,0,0.09,1.54,178,29.9,70,6,704,29.82,1
2025-06-11T11:55:00-04:00,6/11/2025 11:55,66.2,66.2,9.4,12.5,15.9,218,0,0,0,0.09,1.54,178,29.9,70,6,708.3,29.82,1
2025-06-11T11:50:00-04:00,6/11/2025 11:50,66.4,66.4,12.1,13.6,15.9,220,0,0,0,0.09,1.54,178,29.9,69,6,711,29.82,1
2025-06-11T11:45:00-04:00,6/11/2025 11:45,66.4,66.4,7.4,10.3,15.9,215,0,0,0,0.09,1.54,178,29.9,69,6,691,29.81,1
2025-06-11T11:40:00-04:00,6/11/2025 11:40,66.9,66.9,7.4,9.2,15.9,225,0,0,0,0.09,1.54,178,29.9,68,6,690.6,29.82,1
2025-06-11T11:35:00-04:00,6/11/2025 11:35,66.6,66.6,8.1,9.2,15.9,218,0,0,0,0.09,1.54,178,29.9,69,6,697.9,29.81,1
2025-06-11T11:30:00-04:00,6/11/2025 11:30,66.6,66.6,10.1,12.5,15.9,222,0,0,0,0.09,1.54,178,29.9,69,6,712.2,29.82,1
2025-06-11T11:25:00-04:00,6/11/2025 11:25,67.3,67.3,10.7,12.5,15.9,215,0,0,0,0.09,1.54,178,29.9,68,6,709.7,29.82,1
2025-06-11T11:20:00-04:00,6/11/2025 11:20,66.4,66.4,8.3,12.5,15.9,211,0,0,0,0.09,1.54,178,29.9,69,6,712.7,29.82,1
2025-06-11T11:15:00-04:00,6/11/2025 11:15,65.7,65.7,8.1,10.3,15.9,213,0,0,0,0.09,1.54,178,29.9,71,6,711.9,29.82,1
2025-06-11T11:10:00-04:00,6/11/2025 11:10,65.5,65.5,9.6,11.4,15.9,212,0,0,0,0.09,1.54,178,29.9,71,6,708.8,29.82,1
2025-06-11T11:05:00-04:00,6/11/2025 11:05,66.6,66.6,9.6,11.4,15.9,217,0,0,0,0.09,1.54,178,29.91,69,6,711,29.82,1
2025-06-11T11:00:00-04:00,6/11/2025 11:00,66,66,8.9,11.4,15.9,217,0,0,0,0.09,1.54,178,29.9,70,7,723.1,29.82,1
2025-06-11T10:55:00-04:00,6/11/2025 10:55,66,66,9.2,10.3,15.9,219,0,0,0,0.09,1.54,178,29.9,70,7,723.5,29.82,1
2025-06-11T10:50:00-04:00,6/11/2025 10:50,66,66,6.9,9.2,15.9,235,0,0,0,0.09,1.54,178,29.91,70,7,724.8,29.82,1
2025-06-11T10:45:00-04:00,6/11/2025 10:45,66,66,8.1,10.3,15.9,228,0,0,0,0.09,1.54,178,29.9,70,7,729.6,29.82,1
2025-06-11T10:40:00-04:00,6/11/2025 10:40,65.5,65.5,5.1,6.9,15.9,214,0,0,0,0.09,1.54,178,29.9,72,7,728.3,29.82,1
2025-06-11T10:35:00-04:00,6/11/2025 10:35,64.8,64.8,7.4,9.2,15.9,216,0,0,0,0.09,1.54,178,29.9,73,7,725.7,29.82,1
2025-06-11T10:30:00-04:00,6/11/2025 10:30,64.8,64.8,10.1,11.4,15.9,220,0,0,0,0.09,1.54,178,29.9,74,7,726.2,29.82,1
2025-06-11T10:25:00-04:00,6/11/2025 10:25,66,66,10.5,11.4,15.9,211,0,0,0,0.09,1.54,178,29.9,71,7,730.5,29.82,1
2025-06-11T10:20:00-04:00,6/11/2025 10:20,70,69.6,9.4,11.4,14.8,212,0,0,0,0.09,1.54,178,29.9,61,7,732.7,29.82,1
2025-06-11T10:15:00-04:00,6/11/2025 10:15,70.2,69.7,8.5,10.3,13.6,204,0,0,0,0.09,1.54,178,29.9,60,7,724.4,29.82,1
2025-06-11T10:10:00-04:00,6/11/2025 10:10,70.2,69.7,5.6,6.9,13.6,183,0,0,0,0.09,1.54,178,29.9,60,6,712.2,29.82,1
2025-06-11T10:05:00-04:00,6/11/2025 10:05,69.8,69.3,7.2,8.1,13.6,208,0,0,0,0.09,1.54,178,29.9,60,6,695.4,29.82,1
2025-06-11T10:00:00-04:00,6/11/2025 10:00,69.8,69.4,7.4,8.1,13.6,210,0,0,0,0.09,1.54,178,29.9,62,6,687.5,29.81,1
2025-06-11T09:55:00-04:00,6/11/2025 09:55,69.6,69.2,5.6,6.9,13.6,220,0,0,0,0.09,1.54,178,29.9,62,6,688.4,29.82,1
2025-06-11T09:50:00-04:00,6/11/2025 09:50,69.4,69,5.6,8.1,13.6,212,0,0,0,0.09,1.54,178,29.91,62,6,673.7,29.82,1
2025-06-11T09:45:00-04:00,6/11/2025 09:45,69.1,68.7,8.9,13.6,13.6,222,0,0,0,0.09,1.54,178,29.91,63,6,666.2,29.82,1
2025-06-11T09:40:00-04:00,6/11/2025 09:40,68.9,68.5,5.8,6.9,12.5,205,0,0,0,0.09,1.54,178,29.91,65,6,660.6,29.83,1
2025-06-11T09:35:00-04:00,6/11/2025 09:35,68.5,68.1,6.5,6.9,12.5,197,0,0,0,0.09,1.54,178,29.91,65,6,651.9,29.83,1
2025-06-11T09:30:00-04:00,6/11/2025 09:30,68.5,68.1,3.8,6.9,12.5,190,0,0,0,0.09,1.54,178,29.91,65,6,638.5,29.83,1
2025-06-11T09:25:00-04:00,6/11/2025 09:25,68.4,68,6.9,8.1,12.5,192,0,0,0,0.09,1.54,178,29.91,65,6,631.1,29.83,1
2025-06-11T09:20:00-04:00,6/11/2025 09:20,68.5,68.2,0.2,1.1,11.4,191,0,0,0,0.09,1.54,178,29.91,67,6,620.7,29.83,1
2025-06-11T09:15:00-04:00,6/11/2025 09:15,68.2,67.8,0,0,11.4,207,0,0,0,0.09,1.54,178,29.92,66,5,610.3,29.84,1
2025-06-11T09:10:00-04:00,6/11/2025 09:10,67.8,67.8,6,6.9,11.4,203,0,0,0,0.09,1.54,178,29.91,66,5,592.5,29.83,1
2025-06-11T09:05:00-04:00,6/11/2025 09:05,67.5,67.5,5.4,5.8,11.4,201,0,0,0,0.09,1.54,178,29.92,67,5,570.5,29.84,1
2025-06-11T09:00:00-04:00,6/11/2025 09:00,67.3,67.3,4.3,5.8,11.4,201,0,0,0,0.09,1.54,178,29.92,68,5,558.7,29.84,1
2025-06-11T08:55:00-04:00,6/11/2025 08:55,66.7,66.7,4.9,6.9,11.4,257,0,0.07,0,0.09,1.54,178,29.92,69,5,545.6,29.84,1
2025-06-11T08:50:00-04:00,6/11/2025 08:50,66.7,66.7,4.9,6.9,11.4,201,0,0.07,0,0.09,1.54,178,29.92,70,5,528.7,29.84,1
2025-06-11T08:45:00-04:00,6/11/2025 08:45,66.6,66.6,7.8,9.2,11.4,177,0,0.07,0,0.09,1.54,178,29.93,70,4,504.5,29.84,1
2025-06-11T08:40:00-04:00,6/11/2025 08:40,66,66,8.9,10.3,11.4,212,0,0.07,0,0.09,1.54,178,29.92,71,4,477.6,29.84,1
2025-06-11T08:35:00-04:00,6/11/2025 08:35,65.7,65.7,2.5,4.5,11.4,256,0,0.07,0,0.09,1.54,178,29.92,72,4,454.6,29.84,1
2025-06-11T08:30:00-04:00,6/11/2025 08:30,65.3,65.3,9.2,11.4,11.4,204,0,0.07,0,0.09,1.54,178,29.92,73,4,437.2,29.84,1
2025-06-11T08:25:00-04:00,6/11/2025 08:25,64.9,64.9,5.8,6.9,11.4,198,0,0.07,0,0.09,1.54,178,29.92,73,4,417.3,29.84,1
2025-06-11T08:20:00-04:00,6/11/2025 08:20,64.6,64.6,4.9,6.9,11.4,190,0,0.07,0,0.09,1.54,178,29.92,74,3,384.3,29.84,1
2025-06-11T08:15:00-04:00,6/11/2025 08:15,64.4,64.4,5.8,8.1,11.4,191,0,0.07,0,0.09,1.54,178,29.91,75,3,373.5,29.83,1
2025-06-11T08:10:00-04:00,6/11/2025 08:10,64.2,64.2,6,6.9,11.4,194,0,0.07,0,0.09,1.54,178,29.92,75,3,362.6,29.84,1
2025-06-11T08:05:00-04:00,6/11/2025 08:05,64,64,3.8,6.9,11.4,203,0,0.07,0,0.09,1.54,178,29.92,75,3,337,29.84,1
2025-06-11T08:00:00-04:00,6/11/2025 08:00,63.9,63.9,5.4,8.1,11.4,224,0,0.07,0,0.09,1.54,178,29.92,76,3,325.3,29.84,1
2025-06-11T07:55:00-04:00,6/11/2025 07:55,63.7,63.7,7.6,8.1,11.4,215,0,0.07,0,0.09,1.54,178,29.92,76,3,312.7,29.84,1
2025-06-11T07:50:00-04:00,6/11/2025 07:50,63.5,63.5,2.9,4.5,11.4,209,0,0.07,0,0.09,1.54,178,29.92,77,2,297.1,29.84,1
2025-06-11T07:45:00-04:00,6/11/2025 07:45,63.3,63.3,4.5,8.1,11.4,252,0,0.07,0,0.09,1.54,178,29.92,78,2,282.8,29.84,1
2025-06-11T07:40:00-04:00,6/11/2025 07:40,63.3,63.3,8.5,10.3,11.4,218,0,0.07,0,0.09,1.54,178,29.92,78,2,269.8,29.84,1
2025-06-11T07:35:00-04:00,6/11/2025 07:35,63,63,0.4,1.1,9.2,185,0,0.07,0,0.09,1.54,178,29.92,79,2,258,29.84,1
2025-06-11T07:30:00-04:00,6/11/2025 07:30,63,63,4,4.5,8.1,212,0,0.07,0,0.09,1.54,178,29.93,79,2,240.8,29.85,1
2025-06-11T07:25:00-04:00,6/11/2025 07:25,63,63,1.8,3.4,8.1,208,0,0.07,0,0.09,1.54,178,29.93,80,2,224.6,29.84,1
2025-06-11T07:20:00-04:00,6/11/2025 07:20,62.4,62.4,0,0,8.1,189,0,0.07,0,0.09,1.54,178,29.93,82,2,210.8,29.85,1
2025-06-11T07:15:00-04:00,6/11/2025 07:15,62.4,62.4,2.2,3.4,8.1,208,0,0.07,0,0.09,1.54,178,29.92,82,1,197.8,29.84,1
2025-06-11T07:10:00-04:00,6/11/2025 07:10,63,63,3.4,3.4,8.1,192,0,0.07,0,0.09,1.54,178,29.93,82,1,185.6,29.84,1
2025-06-11T07:05:00-04:00,6/11/2025 07:05,64.4,64.4,2.2,3.4,8.1,195,0,0.07,0,0.09,1.54,178,29.91,79,1,170.4,29.82,1
2025-06-11T07:00:00-04:00,6/11/2025 07:00,63.5,63.5,0,0,8.1,141,0,0.07,0,0.09,1.54,178,29.91,81,1,155.2,29.83,1
2025-06-11T06:55:00-04:00,6/11/2025 06:55,62.6,62.6,0,0,8.1,137,0,0.07,0,0.09,1.54,178,29.91,83,1,145.7,29.83,1
2025-06-11T06:50:00-04:00,6/11/2025 06:50,61.9,61.9,1.8,2.2,8.1,172,0,0.07,0,0.09,1.54,178,29.91,84,1,132.2,29.83,1
2025-06-11T06:45:00-04:00,6/11/2025 06:45,62.1,62.1,3.6,5.8,6.9,177,0,0.07,0,0.09,1.54,178,29.91,84,1,115.4,29.83,1
2025-06-11T06:40:00-04:00,6/11/2025 06:40,61.7,61.7,0.9,1.1,6.9,35,0,0.07,0,0.09,1.54,178,29.91,87,0,95.8,29.83,1
2025-06-11T06:35:00-04:00,6/11/2025 06:35,61.2,61.2,3.1,4.5,6.9,205,0,0.07,0,0.09,1.54,178,29.91,89,0,82.3,29.82,1
2025-06-11T06:30:00-04:00,6/11/2025 06:30,60.6,60.6,2.9,3.4,6.9,179,0,0.07,0,0.09,1.54,178,29.91,92,0,72.8,29.83,1
2025-06-11T06:25:00-04:00,6/11/2025 06:25,60.1,60.1,1.6,2.2,6.9,197,0,0.07,0,0.09,1.54,178,29.91,94,0,68.5,29.83,1
2025-06-11T06:20:00-04:00,6/11/2025 06:20,59.7,59.7,0.2,1.1,6.9,139,0,0.07,0,0.09,1.54,178,29.9,95,0,63.2,29.82,1
2025-06-11T06:15:00-04:00,6/11/2025 06:15,59.4,59.4,2.9,3.4,6.9,177,0,0.07,0,0.09,1.54,178,29.9,96,0,57.3,29.82,1
2025-06-11T06:10:00-04:00,6/11/2025 06:10,59.2,59.2,3.4,3.4,6.9,193,0,0.07,0,0.09,1.54,178,29.91,97,0,52,29.82,1
2025-06-11T06:05:00-04:00,6/11/2025 06:05,,,,,,,,,,,,,29.9,,,,29.81,1
2025-06-11T06:00:00-04:00,6/11/2025 06:00,,,,,,,,,,,,,29.9,,,,29.82,1
2025-06-11T05:55:00-04:00,6/11/2025 05:55,58.1,58.1,2.5,3.4,6.9,189,0,0.07,0,0.09,1.54,178,29.9,98,0,36,29.82,1
2025-06-11T05:50:00-04:00,6/11/2025 05:50,58.1,58.1,2.5,3.4,6.9,189,0,0.07,0,0.09,1.54,178,29.89,98,0,36,29.81,1
2025-06-11T05:45:00-04:00,6/11/2025 05:45,58.1,58.1,0,0,6.9,156,0,0.07,0,0.09,1.54,178,29.89,98,0,32.9,29.81,1
2025-06-11T05:40:00-04:00,6/11/2025 05:40,57.7,57.7,0,0,6.9,134,0,0.07,0,0.09,1.54,178,29.89,99,0,28.6,29.81,1
2025-06-11T05:35:00-04:00,6/11/2025 05:35,57.7,57.7,2.2,2.2,6.9,87,0,0.07,0,0.09,1.54,178,29.89,99,0,25.6,29.81,1
2025-06-11T05:30:00-04:00,6/11/2025 05:30,57.6,57.6,0,0,6.9,144,0,0.07,0,0.09,1.54,178,29.89,99,0,20.8,29.8,1
2025-06-11T05:25:00-04:00,6/11/2025 05:25,57.6,57.6,0,0,6.9,185,0,0.07,0,0.09,1.54,178,29.88,99,0,17.7,29.8,1
2025-06-11T05:20:00-04:00,6/11/2025 05:20,57.7,57.7,0,0,6.9,171,0,0.07,0,0.09,1.54,178,29.88,99,0,13.8,29.8,1
2025-06-11T05:15:00-04:00,6/11/2025 05:15,57.2,57.2,0,0,6.9,130,0,0.07,0,0.09,1.54,178,29.88,99,0,9.9,29.8,1
2025-06-11T05:10:00-04:00,6/11/2025 05:10,56.8,56.8,0,0,6.9,146,0,0.07,0,0.09,1.54,178,29.89,99,0,7.3,29.8,1
2025-06-11T05:05:00-04:00,6/11/2025 05:05,56.7,56.7,0,0,6.9,129,0,0.07,0,0.09,1.54,178,29.88,99,0,4.8,29.8,1
2025-06-11T05:00:00-04:00,6/11/2025 05:00,56.8,56.8,0,0,6.9,128,0,0.07,0,0.09,1.54,178,29.88,99,0,2.6,29.8,1
2025-06-11T04:55:00-04:00,6/11/2025 04:55,56.5,56.5,0,0,6.9,75,0,0.07,0,0.09,1.54,178,29.89,99,0,1.2,29.8,1
2025-06-11T04:50:00-04:00,6/11/2025 04:50,56.5,56.5,0,0,6.9,146,0,0.07,0,0.09,1.54,178,29.88,99,0,0,29.8,1
2025-06-11T04:45:00-04:00,6/11/2025 04:45,56.8,56.8,2,2.2,6.9,56,0,0.07,0,0.09,1.54,178,29.89,99,0,0,29.8,1
2025-06-11T04:40:00-04:00,6/11/2025 04:40,56.7,56.7,0,0,6.9,115,0,0.07,0,0.09,1.54,178,29.87,99,0,0,29.79,1
2025-06-11T04:35:00-04:00,6/11/2025 04:35,56.7,56.7,0,0,6.9,138,0,0.07,0,0.09,1.54,178,29.87,99,0,0,29.79,1
